IRLS CTD Data CSV Export. (Version 1.0)

Dive Information:
Dive Number, Tasks, Start Date, End Date
2212,"Recover AoA at MJ03F.  
Swap CTD at MJ03F.  
Pre-stage cable at MJ03F.",2022-08-14 01:15:00,2022-08-14 07:17:00

CTD Measurments:
2022-08-14 02:22:12,45.9548378,-130.0090828,1352.18,149.21,-0.09,0.02,2.11,0,3.1417,2.5066,1365.267,0.46,34.4965,0.5996,0.001,0.0007,0.0006,5,0.0004
2022-08-14 02:22:13,45.9548377,-130.0090828,1352.51,149.29,-0.1,0.01,2.12,0,3.14161,2.5064,1365.632,0.46,34.4953,0.5996,0.001,0.0008,0.0006,5,0.0009
2022-08-14 02:22:14,45.9548378,-130.0090829,1352.94,149.27,0.35,0.02,2.11,0,3.14176,2.5058,1366.097,0.46,34.4975,0.5998,0.0011,0.0007,0.0003,5,0.0003
2022-08-14 02:22:15,45.9548387,-130.0090868,1353.31,149.34,0.49,0.1,2.11,0,3.14184,2.5073,1366.543,0.46,34.4967,0.6,0.001,0.001,0.0006,5,0.0006
2022-08-14 02:22:16,45.9548387,-130.0090867,1353.7,149.25,0.24,0,2.11,0,3.14167,2.507,1366.966,0.46,34.4947,0.6002,0.0009,0.0005,0.0006,5,0.0008
2022-08-14 02:22:18,45.9548387,-130.0090889,1354.21,149.35,-0.36,0.36,2.12,0.03,3.14149,2.5024,1367.918,0.46,34.497,0.6001,0.001,0.0006,0.0002,5,0.0002
2022-08-14 02:22:19,45.9548387,-130.0090889,1354.76,149.47,-0.32,0.31,2.12,0,3.14148,2.5024,1368.433,0.46,34.4965,0.6,0.0011,0.0006,0.0003,5,0.0004
2022-08-14 02:22:20,45.9548387,-130.0090889,1355.17,149.42,0.05,0.18,2.11,0,3.1415,2.5019,1368.963,0.46,34.4971,0.6003,0.0013,0.0005,0.0006,5,0.0004
2022-08-14 02:22:21,45.9548377,-130.0090908,1355.75,149.18,0.46,0.1,2.12,0,3.14154,2.5024,1369.469,0.46,34.4968,0.6003,0.0013,0.0009,0.0003,5,0.0003
2022-08-14 02:22:22,45.9548377,-130.0090908,1356.24,149.3,0.63,0.13,2.12,0,3.1414,2.5016,1369.916,0.46,34.4957,0.6003,0.0012,0.0006,0.0007,5,0.0006
2022-08-14 02:22:23,45.9548364,-130.0090923,1356.69,149.44,0.58,0,2.11,0,3.14139,2.5004,1370.246,0.47,34.4967,0.6007,0.0014,0.001,0.0006,5,0.0006
2022-08-14 02:22:24,45.9548364,-130.0090923,1356.98,149.54,0.41,0.01,2.11,0,3.14134,2.4997,1370.53,0.47,34.4967,0.6009,0.0011,0.0009,0.0008,5,0.0004
2022-08-14 02:22:25,45.9548364,-130.0090923,1357.37,149.46,0.16,0.14,2.11,0,3.14134,2.4992,1370.826,0.47,34.497,0.6009,0.001,0.0006,0.0003,5,0.0007
2022-08-14 02:22:26,45.9548354,-130.0090941,1357.66,149.31,0.22,0.04,2.11,0,3.14133,2.4987,1371.153,0.47,34.4973,0.6006,0.0009,0.0009,0.0002,5,0.0006
2022-08-14 02:22:27,45.9548354,-130.009094,1357.94,149.18,0.24,0.03,2.12,0,3.1414,2.4988,1371.513,0.47,34.4978,0.6008,0.0013,0.0005,0.0006,5,0.0004
2022-08-14 02:22:29,45.9548373,-130.0090944,1358.93,149.19,0.14,0.46,2.12,0,3.14145,2.4997,1372.544,0.47,34.497,0.601,0.001,0.001,0.0006,5,0.0005
2022-08-14 02:22:30,45.9548374,-130.0090945,1359.3,149.37,0.72,0.06,2.12,0,3.14145,2.4992,1373.008,0.47,34.4973,0.6015,0.0016,0.0008,0.0004,5,0.0004
2022-08-14 02:22:31,45.9548382,-130.0090948,1359.79,149.38,0.96,0.36,2.11,0,3.14136,2.4989,1373.307,0.47,34.4964,0.6011,0.0013,0.0006,0.0003,5,0.0006
2022-08-14 02:22:32,45.9548382,-130.0090947,1360.07,149.49,0.75,0.02,2.11,0,3.14133,2.4975,1373.576,0.47,34.4973,0.6013,0.0011,0.0005,0.0006,5,0.0006
2022-08-14 02:22:33,45.9548378,-130.0090937,1360.4,149.43,0.37,0.47,2.12,0,3.14125,2.4968,1373.979,0.47,34.4969,0.6017,0.0013,0.0005,0.0003,5,0.0003
2022-08-14 02:22:34,45.9548377,-130.0090937,1360.76,149.39,0.23,0.32,2.12,0,3.14132,2.4963,1374.508,0.47,34.498,0.6018,0.0014,0.0008,0.0006,5,0.0003
2022-08-14 02:22:35,45.9548378,-130.0090936,1361.23,149.16,0.43,0.06,2.12,0,3.14138,2.4967,1375.046,0.47,34.498,0.6018,0.0013,0.0006,0.0005,5,0.0002
2022-08-14 02:22:36,45.9548368,-130.009094,1361.89,149.07,0.51,0.12,2.11,0,3.14139,2.497,1375.54,0.47,34.4976,0.6023,0.0013,0.0007,0.0003,5,0.0005
2022-08-14 02:22:37,45.9548368,-130.009094,1362.36,149.17,0.46,0.21,2.13,0,3.14134,2.4968,1376.025,0.47,34.497,0.602,0.001,0.0007,0.0007,5,0.0004
2022-08-14 02:22:38,45.9548353,-130.0090955,1362.72,149.27,0.43,0.09,2.11,0,3.14093,2.4941,1376.457,0.47,34.4945,0.6021,0.0011,0.0007,0.0008,5,0.0006
2022-08-14 02:22:39,45.9548353,-130.0090955,1363.16,149.15,0.38,0.08,2.12,0,3.14088,2.4898,1376.859,0.47,34.4983,0.6023,0.0009,0.0008,0.0006,5,0.0005
2022-08-14 02:22:40,45.9548353,-130.0090954,1363.6,149.12,0.28,0.03,2.13,0,3.14104,2.4896,1377.263,0.47,34.5003,0.6024,0.0013,0.0008,0.0002,5,0.0002
2022-08-14 02:22:41,45.9548326,-130.0090954,1364.1,149.11,0.15,0.2,2.12,0,3.14111,2.4913,1377.71,0.48,34.4991,0.6028,0.0011,0.0008,0.0004,5,0.0008
2022-08-14 02:22:42,45.9548326,-130.0090954,1364.5,149.09,0.25,0.21,2.11,0,3.14114,2.4916,1378.194,0.47,34.4989,0.6026,0.0012,0.0004,0.0005,5,0.0008
2022-08-14 02:22:43,45.9548313,-130.0090953,1365.05,149.14,0.54,0.03,2.12,0,3.14125,2.4924,1378.661,0.48,34.4992,0.6028,0.0013,0.0008,0.0005,5,0.0005
2022-08-14 02:22:44,45.9548313,-130.0090954,1365.48,149.13,0.71,0.14,2.12,0,3.14107,2.493,1379.007,0.48,34.4962,0.603,0.0011,0.0009,0.0005,5,0.0009
2022-08-14 02:22:45,45.9548289,-130.0090958,1365.73,149.21,0.68,0.07,2.11,0,3.14094,2.4898,1379.218,0.48,34.4978,0.6034,0.0013,0.001,0.0005,5,0.0005
2022-08-14 02:22:46,45.9548289,-130.0090958,1365.97,149.3,0.35,0.13,2.12,0,3.14085,2.488,1379.358,0.48,34.4987,0.6034,0.0012,0.0007,0.0006,5,0.0004
2022-08-14 02:22:47,45.9548288,-130.0090957,1366.15,149.25,0,0.27,2.12,0,3.14083,2.4875,1379.642,0.48,34.4988,0.6035,0.0014,0.001,0.0004,5,0.0011
2022-08-14 02:22:48,45.9548273,-130.0090946,1366.57,149.08,-0.21,0.3,2.12,0,3.14089,2.4869,1380.109,0.48,34.4999,0.6032,0.0013,0.0007,0.0006,5,0.0003
2022-08-14 02:22:49,45.9548274,-130.0090946,1367,149.03,0.39,0.08,2.12,0,3.14088,2.4873,1380.628,0.48,34.4991,0.6036,0.001,0.0005,0.0005,5,0.0003
2022-08-14 02:22:50,45.954826,-130.0090937,1367.48,148.95,1.07,0,2.12,0,3.1409,2.487,1381.104,0.48,34.4994,0.6037,0.0011,0.0009,0.0006,5,0.0002
2022-08-14 02:22:52,45.9548259,-130.0090937,1368.38,149.16,0.35,0.32,2.11,0,3.14082,2.4869,1382.002,0.48,34.4981,0.604,0.0012,0.0004,0.0006,5,0.0004
2022-08-14 02:22:53,45.9548229,-130.0090923,1368.87,149.08,0.02,0.2,2.12,0,3.14077,2.485,1382.526,0.48,34.4992,0.6039,0.0011,0.0008,0.0004,5,0.0007
2022-08-14 02:22:54,45.954823,-130.0090922,1369.39,148.98,0.12,0.09,2.11,0,3.14079,2.4843,1383.083,0.48,34.4998,0.6042,0.0013,0.0004,0.0005,5,0.0006
2022-08-14 02:22:55,45.9548213,-130.0090915,1369.95,149.01,0.31,0.14,2.12,0,3.14088,2.4845,1383.672,0.48,34.5004,0.6039,0.0007,0.0005,0.0007,5,0.0004
2022-08-14 02:22:56,45.9548213,-130.0090915,1370.45,149.01,0.47,0.03,2.11,0,3.1409,2.485,1384.167,0.48,34.5,0.6045,0.0012,0.0005,0.0001,5,0.0006
2022-08-14 02:22:57,45.9548213,-130.0090915,1370.98,148.99,0.41,0.17,2.11,0,3.14097,2.4857,1384.578,0.48,34.4999,0.6046,0.0014,0.0007,0.0005,5,0.0008
2022-08-14 02:22:58,45.9548209,-130.009091,1371.43,149.02,0.1,0.13,2.13,0,3.14067,2.4845,1384.925,0.48,34.4973,0.6044,0.0013,0.0009,0.0008,5,0.0005
2022-08-14 02:22:59,45.9548209,-130.009091,1371.75,149.06,0.01,0.27,2.13,0,3.1406,2.4815,1385.313,0.48,34.4995,0.6044,0.0012,0.0004,0.0005,5,0.0004
2022-08-14 02:23:01,45.9548197,-130.0090913,1372.24,148.95,0.4,0.08,2.11,0,3.14083,2.4816,1386.07,0.48,34.5017,0.6049,0.0011,0.0007,0.0005,5,0.0006
2022-08-14 02:23:02,45.9548198,-130.0090914,1372.62,149.02,0.89,0.3,2.12,0,3.14071,2.4822,1386.258,0.48,34.4995,0.6048,0.0011,0.0007,0.0006,5,0.0007
2022-08-14 02:23:03,45.9548192,-130.0090906,1372.81,149.17,0.66,0.02,2.11,0,3.14073,2.4818,1386.401,0.49,34.5002,0.6054,0.0013,0.0008,0.0009,5,0.0008
2022-08-14 02:23:04,45.9548191,-130.0090905,1373.03,149.19,0.15,0.21,2.11,0,3.14071,2.4814,1386.643,0.49,34.5002,0.6053,0.0009,0.0008,0.0008,5,0.0004
2022-08-14 02:23:05,45.9548191,-130.0090905,1373.3,149.17,-0.16,0.32,2.11,0,3.1407,2.4811,1387.071,0.48,34.5003,0.6049,0.0011,0.0006,0.0007,5,0.0007
2022-08-14 02:23:06,45.9548202,-130.0090902,1373.7,149.1,0.06,0.35,2.11,0,3.14072,2.4809,1387.645,0.49,34.5003,0.6057,0.0011,0.0007,0.0005,5,0.0003
2022-08-14 02:23:07,45.9548203,-130.0090902,1374.2,149.19,0.67,0.13,2.11,0,3.14076,2.4807,1388.242,0.49,34.5007,0.6055,0.0012,0.0006,0.0005,5,0.0004
2022-08-14 02:23:08,45.9548177,-130.0090879,1374.76,149,1.06,0.24,2.12,0,3.14077,2.481,1388.759,0.49,34.5004,0.6051,0.0009,0.0007,0.0006,5,0.0003
2022-08-14 02:23:09,45.9548176,-130.0090879,1375.27,149.1,0.8,0.14,2.12,0,3.14079,2.4809,1389.204,0.49,34.5005,0.6057,0.0013,0.0008,0.0003,5,0.0008
2022-08-14 02:23:10,45.9548176,-130.0090879,1375.74,149.15,0.32,0.28,2.11,0,3.14083,2.4808,1389.688,0.49,34.5008,0.6054,0.001,0.001,0.0002,5,0.0004
2022-08-14 02:23:11,45.9548146,-130.0090855,1376.24,149.23,0.02,0.38,2.12,0,3.14091,2.4813,1390.226,0.49,34.5009,0.6054,0.0008,0.0008,0.0006,5,0.0004
2022-08-14 02:23:12,45.9548146,-130.0090855,1376.73,149.15,0.24,0.17,2.11,0,3.14092,2.4817,1390.726,0.49,34.5004,0.6058,0.0008,0.0008,0.0005,5,0.0008
2022-08-14 02:23:13,45.9548129,-130.0090864,1377.21,149.11,0.59,0.02,2.11,0,3.14096,2.4819,1391.14,0.49,34.5004,0.606,0.0012,0.0006,0.0005,5,0.0002
2022-08-14 02:23:14,45.9548129,-130.0090864,1377.63,149.04,0.49,0.01,2.11,0,3.14102,2.4824,1391.517,0.49,34.5004,0.6056,0.0012,0.0006,0.0003,5,0.0005
2022-08-14 02:23:16,45.9548096,-130.0090853,1378.44,149.03,0,0.1,2.12,0,3.14085,2.4809,1392.34,0.49,34.4996,0.6061,0.0011,0.0008,0.0005,5,0.0007
2022-08-14 02:23:17,45.9548097,-130.0090853,1378.83,149.05,0.39,0.18,2.11,0,3.14087,2.4799,1392.703,0.49,34.5007,0.6053,0.0015,0.0005,0.0009,5,0.0004
2022-08-14 02:23:18,45.954808,-130.0090849,1379.29,148.79,0.77,0,2.11,0.03,3.14086,2.4799,1393.045,0.49,34.5004,0.6056,0.0011,0.0009,0.0005,5,0.0008
2022-08-14 02:23:19,45.954808,-130.0090849,1379.57,148.78,0.62,0.15,2.12,0,3.14089,2.4798,1393.412,0.49,34.5006,0.6056,0.0007,0.0006,0.0007,5,0.0008
2022-08-14 02:23:20,45.9548077,-130.0090836,1380.04,148.77,0.38,0.15,2.12,0,3.14088,2.4797,1393.858,0.49,34.5004,0.6055,0.0009,0.0008,0.0005,5,0.0007
2022-08-14 02:23:21,45.9548077,-130.0090836,1380.55,148.71,0.42,0,2.11,0,3.14084,2.4794,1394.281,0.49,34.5,0.6064,0.0009,0.0007,0.0004,5,0.0003
2022-08-14 02:23:22,45.9548077,-130.0090836,1380.91,148.77,0.71,0.05,2.12,0,3.14077,2.4782,1394.647,0.49,34.5002,0.6058,0.0012,0.0007,0.0005,5,0.0006
2022-08-14 02:23:23,45.9548076,-130.0090807,1381.21,148.97,0.71,0.03,2.12,0,3.14075,2.4775,1394.871,0.49,34.5007,0.6057,0.0011,0.0006,0.0008,5,0.0006
2022-08-14 02:23:24,45.9548075,-130.0090807,1381.42,149.11,0.19,0.2,2.11,0,3.1408,2.4773,1395.08,0.49,34.5014,0.6063,0.0011,0.0008,0.0005,5,0.0006
2022-08-14 02:23:25,45.9548103,-130.0090791,1381.76,149.02,-0.42,0.45,2.12,0,3.14083,2.4778,1395.419,0.49,34.501,0.606,0.0008,0.0006,0.0001,5,0.0006
2022-08-14 02:23:26,45.9548102,-130.0090791,1382.06,148.98,-0.4,0.5,2.11,0,3.14085,2.4779,1395.908,0.49,34.5009,0.6064,0.0013,0.0007,0.0006,5,0.0005
2022-08-14 02:23:27,45.9548103,-130.0090791,1382.63,148.52,0.11,0.48,2.11,0.03,3.14089,2.478,1396.499,0.49,34.501,0.6065,0.0011,0.0007,0.0007,5,0.0008
2022-08-14 02:23:28,45.9548109,-130.0090779,1383.09,148.64,0.5,0.25,2.12,0,3.14091,2.478,1397.118,0.49,34.501,0.6057,0.001,0.0008,0.0003,5,0.0007
2022-08-14 02:23:29,45.9548109,-130.0090779,1383.83,148.67,0.38,0.17,2.11,0,3.14103,2.4785,1397.717,0.49,34.5015,0.6066,0.0011,0.0009,0.0006,5,0.0006
2022-08-14 02:23:30,45.9548103,-130.0090765,1384.31,148.3,0,0.26,2.11,0,3.1411,2.4794,1398.293,0.49,34.5011,0.6064,0.0009,0.0009,0.0005,5,0.0004
2022-08-14 02:23:31,45.9548103,-130.0090765,1384.96,148.61,-0.39,0.27,2.12,0,3.14111,2.4798,1398.867,0.49,34.5005,0.6064,0.0012,0.0007,0.0003,5,0.0007
2022-08-14 02:23:32,45.9548103,-130.0090765,1385.4,148.59,-0.3,0.26,2.12,0,3.14113,2.4796,1399.43,0.49,34.5008,0.6066,0.0013,0.0008,0.0004,5,0.0003
2022-08-14 02:23:33,45.9548107,-130.0090767,1386.04,148.35,0.15,0.16,2.11,0.03,3.14116,2.4796,1399.917,0.49,34.5008,0.6067,0.0012,0.0006,0.0006,5,0.0008
2022-08-14 02:23:34,45.9548107,-130.0090768,1386.38,148.52,0.53,0.17,2.11,0,3.14117,2.4798,1400.237,0.49,34.5006,0.6063,0.0013,0.0007,0.0006,5,0.0005
2022-08-14 02:23:36,45.9548101,-130.00908,1386.8,148.26,0.33,0.12,2.12,0,3.14093,2.4773,1400.481,0.49,34.5001,0.6065,0.0009,0.0008,0.0005,5,0.0002
2022-08-14 02:23:37,45.95481,-130.00908,1387.06,148.34,0.17,0.25,2.12,0,3.14078,2.4756,1400.695,0.49,34.5,0.6068,0.001,0.0007,0.0005,5,0.0003
2022-08-14 02:23:38,45.954812,-130.0090797,1387.3,148.5,0.17,0.17,2.11,0,3.14079,2.4742,1401.01,0.49,34.5015,0.6064,0.0015,0.0007,0.0006,5,0.0006
2022-08-14 02:23:39,45.954812,-130.0090797,1387.67,148.51,0.03,0.2,2.11,0,3.1409,2.4745,1401.392,0.49,34.5024,0.6062,0.0013,0.0006,0.0002,5,0.0001
2022-08-14 02:23:40,45.9548163,-130.0090818,1388.19,148.38,-0.19,0.49,2.11,0,3.14093,2.4753,1401.919,0.49,34.5015,0.6065,0.0012,0.0005,0.0005,5,0.0005
2022-08-14 02:23:41,45.9548163,-130.0090818,1388.61,148.48,-0.06,0.44,2.12,0,3.14085,2.4747,1402.562,0.5,34.5009,0.6072,0.0014,0.0009,0.0004,5,0.0006
2022-08-14 02:23:42,45.9548163,-130.0090818,1389.07,148.34,0.36,0,2.11,0.03,3.14104,2.4749,1403.141,0.49,34.5027,0.6069,0.0011,0.0009,0.0005,5,0.0004
2022-08-14 02:23:43,45.9548172,-130.009085,1389.67,148.53,0.67,0.17,2.11,0,3.14103,2.4764,1403.561,0.49,34.5008,0.6069,0.0013,0.0005,0.0002,5,0.0005
2022-08-14 02:23:44,45.9548171,-130.009085,1390.16,148.7,0.28,0.37,2.13,0,3.14096,2.4752,1403.893,0.49,34.5011,0.607,0.0012,0.0006,0.0008,5,0.0004
2022-08-14 02:23:45,45.9548188,-130.0090868,1390.53,148.54,-0.23,0.7,2.11,0,3.14092,2.4749,1404.35,0.49,34.5006,0.6069,0.0008,0.0008,0.0004,5,0.0003
2022-08-14 02:23:46,45.9548187,-130.0090868,1391.14,148.57,-0.55,0.51,2.11,0,3.14082,2.4731,1404.951,0.49,34.501,0.607,0.0011,0.0007,0.0004,5,0.0003
2022-08-14 02:23:47,45.9548208,-130.0090892,1391.67,148.15,-0.17,0.17,2.11,0,3.14092,2.4728,1405.569,0.5,34.5023,0.6072,0.0011,0.0003,0.0004,5,0.0005
2022-08-14 02:23:48,45.9548209,-130.0090892,1392.19,148.23,0.32,0.01,2.11,0.03,3.14099,2.4736,1406.106,0.49,34.5019,0.607,0.0012,0.0009,0.0003,5,0.0004
2022-08-14 02:23:49,45.9548209,-130.0090893,1392.66,148.48,0.45,0.07,2.12,0,3.14097,2.4735,1406.489,0.5,34.5017,0.6071,0.0012,0.0008,0.0005,5,0.0007
2022-08-14 02:23:50,45.9548215,-130.0090918,1393.02,148.37,0.28,0.28,2.11,0,3.14097,2.4733,1406.72,0.5,34.5017,0.6072,0.0013,0.0007,0.0009,5,0.0005
2022-08-14 02:23:51,45.9548214,-130.0090918,1393.23,148.36,0.07,0.41,2.12,0,3.14101,2.4737,1406.936,0.49,34.5018,0.607,0.0013,0.0008,0.0004,5,0.0002
2022-08-14 02:23:52,45.9548245,-130.0090958,1393.49,148.33,-0.29,0.62,2.12,0,3.14109,2.4741,1407.277,0.49,34.5021,0.607,0.0011,0.0007,0.0004,5,0.0002
2022-08-14 02:23:53,45.9548244,-130.0090958,1393.97,148.56,-0.34,0.43,2.13,0,3.1408,2.4726,1407.756,0.5,34.5,0.6073,0.001,0.0007,0.0004,5,0.0005
2022-08-14 02:23:54,45.9548245,-130.0090958,1394.32,148.42,0.08,0.18,2.11,0,3.14083,2.4707,1408.254,0.5,34.502,0.6074,0.0013,0.0007,0.0006,5,0.0005
2022-08-14 02:23:55,45.9548246,-130.0090984,1394.88,148.45,0.42,0.11,2.1,0,3.14086,2.4704,1408.718,0.5,34.5025,0.6077,0.0013,0.0007,0.0002,5,0.0005
2022-08-14 02:23:56,45.9548246,-130.0090984,1395.23,148.5,0.24,0.2,2.11,0,3.14086,2.4702,1409.101,0.5,34.5025,0.6078,0.0011,0.0009,0.0005,5,0.0006
2022-08-14 02:23:57,45.9548263,-130.0090989,1395.65,148.77,-0.13,0.3,2.11,0.03,3.14098,2.4713,1409.466,0.5,34.5026,0.6078,0.0015,0.0006,0.0004,5,0.0008
2022-08-14 02:23:59,45.9548263,-130.0090988,1396.58,148.31,-0.38,0.36,2.12,0,3.14094,2.4707,1410.425,0.5,34.5023,0.6079,0.0007,0.0008,0.0004,5,0.0006
2022-08-14 02:24:00,45.9548266,-130.0091015,1396.94,148.58,-0.04,0.08,2.1,0,3.14098,2.471,1410.927,0.5,34.5023,0.6087,0.001,0.0008,0.0003,5,0.0009
2022-08-14 02:24:01,45.9548266,-130.0091015,1397.37,148.59,0.29,0.06,2.11,0,3.141,2.4709,1411.269,0.5,34.5023,0.6086,0.001,0.0008,0.0005,5,0.0005
2022-08-14 02:24:02,45.9548264,-130.0091033,1397.64,148.46,0.15,0.33,2.11,0,3.14096,2.4708,1411.516,0.5,34.5019,0.6086,0.0009,0.0006,0.0004,5,0.0006
2022-08-14 02:24:03,45.9548264,-130.0091034,1398.07,148.71,-0.52,0.56,2.11,0.03,3.14101,2.4707,1411.849,0.5,34.5024,0.6088,0.0012,0.001,0.0008,5,0.0008
2022-08-14 02:24:04,45.9548263,-130.0091033,1398.44,148.61,-0.9,0.48,2.12,0,3.14095,2.4705,1412.389,0.5,34.5016,0.6091,0.0012,0.0005,0.0005,5,0.0003
2022-08-14 02:24:05,45.9548271,-130.0091091,1398.99,148.48,-0.23,0.15,2.12,0.03,3.14098,2.4699,1412.98,0.51,34.5023,0.6094,0.0013,0.001,0.0001,5,0.0006
2022-08-14 02:24:06,45.9548272,-130.0091091,1399.36,148.45,0.5,0.02,2.12,0,3.14106,2.4698,1413.482,0.5,34.5031,0.6092,0.0011,0.0007,0.0004,5,0.0003
2022-08-14 02:24:07,45.954827,-130.0091127,1399.95,148.7,0.34,0.24,2.11,0,3.14108,2.4706,1413.904,0.5,34.5023,0.6088,0.001,0.0009,0.0003,5,0.0005
2022-08-14 02:24:09,45.9548268,-130.0091128,1400.56,148.92,-0.48,0.55,2.11,0.03,3.14109,2.4701,1414.868,0.5,34.5025,0.6089,0.0014,0.0007,0.0002,5,0.0003
2022-08-14 02:24:10,45.9548293,-130.0091159,1401.08,148.76,-0.42,0.22,2.11,0,3.14111,2.4701,1415.31,0.5,34.5025,0.6088,0.0011,0.0011,0.0003,5,0.0005
2022-08-14 02:24:11,45.9548294,-130.0091159,1401.37,148.61,0.13,0.11,2.11,0.03,3.14118,2.4704,1415.56,0.5,34.5029,0.6084,0.0012,0.0006,0.0008,5,0.0003
2022-08-14 02:24:12,45.9548294,-130.0091159,1401.72,148.43,0.31,0.14,2.11,0,3.14125,2.4711,1415.782,0.5,34.5029,0.6084,0.0007,0.0007,0.0003,5,0.0006
2022-08-14 02:24:13,45.9548316,-130.0091153,1401.99,148.45,-0.03,0.51,2.1,0,3.1411,2.4706,1416.206,0.5,34.5013,0.6087,0.0013,0.0005,0.0008,5,0.001
2022-08-14 02:24:14,45.9548315,-130.0091152,1402.56,148.37,-0.81,0.65,2.11,0,3.14109,2.4696,1416.822,0.5,34.502,0.6083,0.0011,0.0006,0.0005,5,0.0007
2022-08-14 02:24:15,45.9548315,-130.0091152,1402.96,148.61,-0.56,0.25,2.12,0,3.14114,2.4693,1417.414,0.5,34.5026,0.6083,0.0012,0.0005,0.0006,5,0.0003
2022-08-14 02:24:16,45.9548347,-130.0091189,1403.53,148.75,0.35,0.14,2.11,0,3.14116,2.4693,1417.801,0.5,34.5027,0.6085,0.0012,0.0008,0.0005,5,0.0007
2022-08-14 02:24:17,45.9548347,-130.0091189,1403.82,148.8,0.33,0.15,2.12,0,3.14119,2.4692,1417.998,0.5,34.5031,0.6084,0.0014,0.0009,0.0005,5,0.0007
2022-08-14 02:24:18,45.9548356,-130.0091184,1404.19,148.34,-0.13,0.57,2.11,0,3.14136,2.4703,1418.237,0.5,34.5038,0.6085,0.001,0.0009,0.0004,5,0.0006
2022-08-14 02:24:20,45.9548381,-130.009123,1404.95,148.72,-0.53,0.45,2.11,0,3.14141,2.4713,1419.172,0.5,34.5029,0.6085,0.0012,0.0007,0.0004,5,0.0003
2022-08-14 02:24:21,45.9548382,-130.009123,1405.31,148.75,-0.14,0.27,2.12,0,3.14148,2.4717,1419.681,0.5,34.5031,0.6085,0.0011,0.0008,0.0003,5,0.0004
2022-08-14 02:24:22,45.9548382,-130.009123,1405.77,148.54,0.08,0.16,2.11,0,3.14154,2.4722,1420.154,0.5,34.5031,0.6088,0.0013,0.0005,0.0005,5,0.0005
2022-08-14 02:24:23,45.954838,-130.0091258,1406.25,148.45,0.05,0.18,2.11,0,3.14156,2.4731,1420.619,0.5,34.5022,0.6086,0.0013,0.0008,0.0005,5,0.0008
2022-08-14 02:24:24,45.9548379,-130.0091258,1406.74,148.58,-0.25,0.28,2.11,0,3.14145,2.472,1421.113,0.5,34.5016,0.6086,0.0013,0.0007,0.0002,5,0.0008
2022-08-14 02:24:25,45.9548385,-130.0091293,1407.24,148.47,-0.38,0.3,2.11,0.07,3.14131,2.4704,1421.628,0.5,34.5014,0.6084,0.0009,0.0008,0.0006,5,0.0006
2022-08-14 02:24:26,45.9548384,-130.0091293,1407.77,148.46,-0.08,0.21,2.11,0,3.14128,2.4688,1422.03,0.5,34.5025,0.6085,0.0012,0.001,0.0004,5,0.0003
2022-08-14 02:24:27,45.9548403,-130.0091312,1408.22,148.44,0.08,0.3,2.12,0,3.14131,2.4687,1422.364,0.5,34.5029,0.6084,0.001,0.0007,0.0006,5,0.0005
2022-08-14 02:24:28,45.9548403,-130.0091312,1408.49,148.61,-0.13,0.29,2.12,0,3.14138,2.4687,1422.711,0.5,34.5036,0.6088,0.0011,0.0006,0.0007,5,0.0004
2022-08-14 02:24:29,45.9548403,-130.0091311,1409.03,148.34,-0.53,0.4,2.12,0,3.1415,2.4701,1423.173,0.5,34.5033,0.6085,0.0011,0.0005,0.0008,5,0.0008
2022-08-14 02:24:30,45.9548431,-130.0091311,1409.4,148.48,-0.5,0.31,2.11,0,3.14145,2.4702,1423.661,0.5,34.5022,0.6088,0.0011,0.0005,0.0001,5,0.0003
2022-08-14 02:24:31,45.9548431,-130.0091312,1409.94,148.73,-0.16,0.13,2.11,0,3.14151,2.4703,1424.103,0.5,34.5027,0.6084,0.001,0.0007,0.0005,5,0.0006
2022-08-14 02:24:32,45.9548445,-130.0091318,1410.29,148.7,-0.02,0.17,2.11,0,3.14138,2.4692,1424.476,0.5,34.502,0.6084,0.0013,0.0006,0.0004,5,0.0006
2022-08-14 02:24:33,45.9548445,-130.0091318,1410.72,148.56,-0.18,0.27,2.12,0,3.14104,2.4669,1424.85,0.5,34.5002,0.6087,0.0013,0.0008,0.0006,5,0.0001
2022-08-14 02:24:34,45.9548445,-130.0091318,1411.01,148.54,-0.29,0.33,2.12,0,3.14117,2.4651,1425.22,0.5,34.5036,0.6085,0.0011,0.0007,0.0004,5,0.0003
2022-08-14 02:24:35,45.9548462,-130.0091326,1411.5,148.8,-0.34,0.37,2.11,0,3.14115,2.4644,1425.599,0.5,34.5039,0.6088,0.0013,0.001,0.0005,5,0.0005
2022-08-14 02:24:36,45.9548462,-130.0091326,1411.83,148.78,-0.51,0.49,2.11,0,3.14107,2.4645,1426.061,0.5,34.5025,0.6086,0.0012,0.0007,0.0004,5,0.0003
2022-08-14 02:24:37,45.9548497,-130.0091334,1412.35,148.64,-0.56,0.34,2.11,0.04,3.14106,2.4632,1426.553,0.5,34.5035,0.6087,0.0015,0.0007,0.0005,5,0.0008
2022-08-14 02:24:38,45.9548497,-130.0091334,1412.71,148.23,-0.14,0.22,2.12,0,3.14123,2.4636,1427.002,0.5,34.5049,0.6089,0.0012,0.0004,0.0005,5,0.0004
2022-08-14 02:24:39,45.9548497,-130.0091334,1413.16,148.37,0.08,0.17,2.11,0,3.14143,2.4655,1427.305,0.51,34.5053,0.6091,0.0009,0.0009,0.0006,5,0.0004
