IRLS CTD Data CSV Export. (Version 1.0)

Dive Information:
Dive Number, Tasks, Start Date, End Date
2217,"Swap CTDPFB304 (Chadwick).  
Recover COVIS Thermistors.  
Beware Calibration Spheres on 'invisible' tether, COVIS target 1&amp;2.",2022-08-15 15:42:26,2022-08-15 19:49:26

CTD Measurments:
2022-08-15 16:58:02,45.9338354,-130.0140701,1375.03,137.41,-0.14,0.42,1.75,0,3.12395,2.4919,1388.795,0.47,34.2836,0.6024,0.001,0.0009,0.0005,5,0.0009
2022-08-15 16:58:04,45.9338346,-130.0140717,1376.14,137.23,0.41,0.33,1.75,0,3.12406,2.4937,1389.765,0.48,34.2825,0.6028,0.0011,0.0007,0.0004,5,0.0005
2022-08-15 16:58:05,45.9338313,-130.0140735,1376.53,137.07,0.25,0.45,1.75,0,3.12385,2.4934,1389.935,0.48,34.2802,0.603,0.001,0.0005,0.0003,5,0.0006
2022-08-15 16:58:06,45.9338313,-130.0140735,1376.6,137.14,0.04,0.31,1.75,0,3.12344,2.4879,1389.914,0.48,34.281,0.6031,0.0009,0.0008,0.0003,5,0.0004
2022-08-15 16:58:07,45.9338335,-130.0140693,1376.7,137.26,-0.04,0.26,1.75,0,3.12388,2.4872,1389.934,0.48,34.287,0.6031,0.0012,0.0006,0.0006,5,0.0004
2022-08-15 16:58:08,45.9338335,-130.0140693,1376.79,137.25,-0.27,0.75,1.75,0,3.12401,2.4912,1390.212,0.48,34.2842,0.6035,0.0011,0.0007,0.0003,5,0.0002
2022-08-15 16:58:09,45.9338335,-130.0140693,1377.29,137.42,-0.4,0.77,1.75,0,3.12386,2.4913,1390.808,0.48,34.282,0.6034,0.001,0.0006,0.0003,5,0.0003
2022-08-15 16:58:10,45.9338332,-130.0140755,1377.78,137.52,0.19,0.55,1.75,0,3.12364,2.4892,1391.574,0.48,34.2811,0.6036,0.0016,0.0006,0.0006,5,0.0006
2022-08-15 16:58:11,45.9338332,-130.0140755,1378.6,137.33,1.13,0.31,1.75,0,3.12358,2.4861,1392.306,0.48,34.2834,0.6035,0.0011,0.001,0.0007,5,0.0008
2022-08-15 16:58:12,45.9338317,-130.0140751,1379.11,137.27,0.6,0.49,1.75,0,3.12344,2.4849,1392.783,0.48,34.2827,0.6038,0.0014,0.0007,0.0003,5,0.0005
2022-08-15 16:58:13,45.9338317,-130.0140751,1379.56,137.3,-0.01,0.04,1.75,0,3.12339,2.4831,1393.056,0.48,34.2838,0.6042,0.0013,0.0009,0.0003,5,0.0002
2022-08-15 16:58:14,45.9338317,-130.0140751,1379.81,137.43,-0.34,0.57,1.75,0,3.12332,2.4824,1393.417,0.48,34.2835,0.6039,0.001,0.0008,0.0006,5,0.0004
2022-08-15 16:58:15,45.9338326,-130.014075,1380.43,137.42,-0.37,0.74,1.75,0,3.12341,2.4815,1394.003,0.48,34.2853,0.6045,0.0012,0.0005,0.0004,5,0.0005
2022-08-15 16:58:16,45.9338326,-130.014075,1380.92,137.24,0.27,0.16,1.75,0,3.12346,2.4823,1394.72,0.49,34.2847,0.6047,0.0012,0.0005,0.0008,5,0.0005
2022-08-15 16:58:17,45.9338315,-130.01408,1381.54,137.05,0.58,0.74,1.75,0,3.1235,2.4825,1395.223,0.48,34.2847,0.6044,0.0011,0.001,0.0004,5,0.0008
2022-08-15 16:58:18,45.9338315,-130.01408,1381.76,137.01,0.15,0.96,1.75,0,3.12337,2.4818,1395.343,0.49,34.2838,0.6047,0.0013,0.0004,0.0004,5,0.0006
2022-08-15 16:58:19,45.9338315,-130.01408,1381.82,137.2,-0.09,0.13,1.75,0,3.12347,2.4815,1395.183,0.49,34.2854,0.6051,0.001,0.0004,0.0006,5,0.0004
2022-08-15 16:58:20,45.9338318,-130.0140788,1381.83,137.26,-0.05,0.63,1.75,0,3.12352,2.4824,1395.116,0.49,34.2851,0.6055,0.0011,0.0008,0.0005,5,0.0003
2022-08-15 16:58:21,45.9338318,-130.0140788,1382,137.2,-0.05,0.9,1.75,0,3.12353,2.4829,1395.409,0.49,34.2846,0.6055,0.0012,0.0005,0.0007,5,0.0004
2022-08-15 16:58:22,45.9338254,-130.0140771,1382.35,136.9,0,0.34,1.75,0,3.12353,2.4828,1395.981,0.49,34.2844,0.6056,0.0012,0.0003,0.0006,5,0.0003
2022-08-15 16:58:23,45.9338254,-130.0140771,1382.96,136.74,0.5,0.14,1.75,0,3.12349,2.4823,1396.658,0.49,34.2841,0.6056,0.0015,0.0007,0.0004,5,0.0008
2022-08-15 16:58:24,45.9338254,-130.0140771,1383.43,136.93,0.84,0.24,1.75,0,3.12345,2.4812,1397.29,0.49,34.2844,0.6053,0.001,0.0008,0.0005,5,0.0009
2022-08-15 16:58:25,45.9338239,-130.0140801,1384.09,137.24,0.57,0.09,1.75,0,3.12331,2.48,1397.847,0.49,34.2836,0.606,0.0007,0.0007,0.0004,5,0.0006
2022-08-15 16:58:26,45.9338239,-130.0140801,1384.54,137.08,0.32,0.36,1.75,0,3.12324,2.478,1398.25,0.49,34.2848,0.6057,0.0012,0.0007,0.0005,5,0.0005
2022-08-15 16:58:28,45.9338205,-130.0140819,1385.19,137.03,0.12,0.12,1.75,0,3.12321,2.4765,1398.661,0.49,34.2858,0.6059,0.0014,0.001,0.0008,5,0.0005
2022-08-15 16:58:29,45.9338205,-130.0140819,1385.51,137.29,-0.24,0.75,1.75,0,3.12316,2.4764,1399.063,0.49,34.285,0.6057,0.0009,0.0009,0.0005,5,0.0007
2022-08-15 16:58:30,45.9338188,-130.0140805,1386.06,137.45,-0.17,0.96,1.75,0,3.1233,2.4763,1399.758,0.49,34.2864,0.6059,0.0009,0.0006,0.0004,5,0.0009
2022-08-15 16:58:32,45.9338188,-130.0140805,1386.89,137.41,0.6,0.34,1.75,0,3.12338,2.4784,1401.285,0.49,34.2846,0.6065,0.0014,0.0007,0.0006,5,0.0004
2022-08-15 16:58:33,45.9338178,-130.0140826,1387.57,137.24,0.84,0.95,1.75,0,3.12313,2.4764,1401.607,0.49,34.2833,0.6062,0.0011,0.0009,0.0003,5,0.0002
2022-08-15 16:58:34,45.9338178,-130.0140826,1387.81,137.38,0.1,0.88,1.75,0,3.12305,2.4732,1401.502,0.49,34.2859,0.6066,0.0013,0.0011,0.0004,5,0.0004
2022-08-15 16:58:35,45.9338169,-130.0140756,1387.84,137.79,-0.43,0.46,1.75,0,3.12325,2.4743,1401.248,0.49,34.2873,0.6066,0.001,0.0003,0.0003,5,0.0007
2022-08-15 16:58:36,45.9338169,-130.0140756,1387.77,137.51,0.05,0.02,1.75,0,3.12331,2.4762,1401.201,0.49,34.286,0.6063,0.0007,0.0004,0.0007,5,0.0003
2022-08-15 16:58:37,45.9338169,-130.0140756,1387.79,137.24,0.19,0.9,1.75,0,3.12318,2.4758,1401.509,0.49,34.2847,0.6066,0.0011,0.0007,0.0004,5,0.0003
2022-08-15 16:58:38,45.9338178,-130.0140729,1388.02,136.94,-0.09,1.44,1.75,0,3.12312,2.4745,1402.11,0.5,34.2849,0.607,0.001,0.0006,0.0002,5,0.0004
2022-08-15 16:58:39,45.9338178,-130.0140729,1388.58,136.9,-0.2,1.74,1.75,0,3.12305,2.4728,1402.873,0.49,34.2856,0.6069,0.0014,0.0006,0.0007,5,0.0006
2022-08-15 16:58:40,45.9338178,-130.0140729,1389.09,137.08,0.12,1.47,1.75,0,3.12313,2.4726,1403.65,0.49,34.2864,0.6067,0.0009,0.0008,0.0006,5,0.0008
2022-08-15 16:58:41,45.9338178,-130.0140729,1389.92,137.18,0.6,0.66,1.75,0,3.12304,2.4726,1404.238,0.5,34.285,0.6073,0.0007,0.0006,0.0004,5,0.0007
2022-08-15 16:58:42,45.9338178,-130.0140729,1390.37,137.3,0.36,0.09,1.75,0,3.12283,2.4701,1404.55,0.5,34.2849,0.6072,0.0009,0.001,0.0006,5,0.0006
2022-08-15 16:58:43,45.9338225,-130.0140477,1390.82,137.46,0.2,0.06,1.75,0,3.12295,2.4688,1404.694,0.5,34.2877,0.6075,0.0014,0.0004,0.0006,5,0.0006
2022-08-15 16:58:44,45.9338225,-130.0140477,1390.99,137.46,0.29,0.83,1.75,0,3.12306,2.4703,1404.922,0.5,34.2873,0.6073,0.001,0.0005,0.0004,5,0.0006
2022-08-15 16:58:45,45.933816,-130.014046,1391.45,136.98,-0.26,1.56,1.75,0,3.12304,2.4709,1405.469,0.5,34.286,0.6076,0.0013,0.0008,0.0002,5,0.0003
2022-08-15 16:58:46,45.933816,-130.014046,1391.86,137.29,-0.47,1.15,1.75,0,3.12293,2.4698,1406.188,0.5,34.2856,0.6078,0.001,0.0008,0.0004,5,0.0009
2022-08-15 16:58:47,45.933816,-130.014046,1392.58,137.52,0.42,0.07,1.75,0,3.12294,2.4687,1406.936,0.5,34.2865,0.6079,0.0009,0.0005,0.0005,5,0.0008
2022-08-15 16:58:48,45.9338121,-130.0140544,1393.1,137.05,1.46,0.11,1.75,0,3.12292,2.4682,1407.467,0.5,34.2865,0.6078,0.0009,0.0006,0.0004,5,0.0005
2022-08-15 16:58:49,45.9338121,-130.0140544,1393.67,137.26,0.97,0.11,1.75,0,3.1229,2.4675,1407.661,0.5,34.287,0.6079,0.0012,0.0007,0.0008,5,0.0006
2022-08-15 16:58:50,45.9338123,-130.0140554,1393.88,137.31,0.32,0.25,1.75,0,3.12272,2.4671,1407.682,0.5,34.2852,0.6076,0.0012,0.0007,0.0006,5,0.0002
2022-08-15 16:58:52,45.9338123,-130.0140554,1394.07,137.19,-0.27,0.71,1.75,0,3.12282,2.4655,1407.956,0.5,34.2879,0.608,0.0011,0.0006,0.0004,5,0.0006
2022-08-15 16:58:53,45.9338177,-130.0140526,1394.38,137.15,-0.4,0.79,1.75,0,3.12274,2.4656,1408.375,0.5,34.2866,0.6082,0.0013,0.0008,0.0006,5,0.0004
2022-08-15 16:58:54,45.9338177,-130.0140526,1394.65,137.2,-0.03,0.56,1.75,0,3.12271,2.4647,1408.867,0.5,34.2869,0.6082,0.0013,0.0009,0.0005,5,0.0007
2022-08-15 16:58:55,45.9338205,-130.0140512,1395.17,137.29,0.43,0.54,1.75,0,3.12272,2.4643,1409.322,0.5,34.2872,0.6086,0.0014,0.0005,0.0004,5,0.0006
2022-08-15 16:58:56,45.9338205,-130.0140512,1395.52,137.3,0.4,0.54,1.75,0,3.12265,2.4637,1409.747,0.5,34.2868,0.6084,0.0011,0.0008,0.0006,5,0.0004
2022-08-15 16:58:57,45.9338205,-130.0140512,1396.04,137.31,0,0.76,1.75,0,3.12248,2.4623,1410.161,0.5,34.286,0.6085,0.0009,0.0008,0.0006,5,0.0003
2022-08-15 16:58:58,45.9338139,-130.0140533,1396.37,137.44,-0.21,0.98,1.75,0,3.12232,2.4593,1410.615,0.5,34.287,0.6085,0.0012,0.0007,0.0004,5,0.0004
2022-08-15 16:58:59,45.9338139,-130.0140533,1396.91,137.24,-0.23,1.18,1.75,0,3.12239,2.4583,1411.123,0.5,34.2887,0.6088,0.0012,0.001,0.0004,5,0.0005
2022-08-15 16:59:00,45.9338104,-130.0140458,1397.34,137.12,-0.08,0.89,1.75,0,3.12242,2.4586,1411.636,0.5,34.2884,0.6089,0.001,0.0008,0.0005,5,0.0005
2022-08-15 16:59:01,45.9338104,-130.0140458,1397.9,137.2,0.43,0.42,1.75,0,3.12246,2.4587,1412.148,0.5,34.2885,0.6091,0.0012,0.0008,0.0003,5,0.0003
2022-08-15 16:59:02,45.9338104,-130.0140458,1398.3,137.27,0.34,0.86,1.75,0,3.12249,2.4593,1412.676,0.5,34.2881,0.6089,0.001,0.0005,0.0002,5,0.0005
2022-08-15 16:59:03,45.9338101,-130.014042,1398.93,137.4,-0.21,1.04,1.75,0,3.1224,2.4585,1413.201,0.51,34.2875,0.6093,0.001,0.0007,0.0005,5,0.0005
2022-08-15 16:59:04,45.9338101,-130.014042,1399.48,137.36,-0.06,0.46,1.75,0,3.12228,2.4568,1413.64,0.51,34.2876,0.6097,0.0009,0.0008,0.0002,5,0.0004
2022-08-15 16:59:05,45.9338036,-130.0140324,1399.85,137.1,0.47,0.16,1.75,0,3.12226,2.4557,1413.908,0.51,34.2884,0.6094,0.0012,0.001,0.0006,5,0.0007
2022-08-15 16:59:06,45.9338036,-130.0140324,1400.09,137.25,0.39,0.2,1.75,0,3.12231,2.4557,1414.006,0.51,34.289,0.6099,0.0011,0.0008,0.0003,5,0.0007
2022-08-15 16:59:07,45.9338029,-130.0140301,1400.24,136.31,0.45,0.69,1.75,0,3.12235,2.456,1414.101,0.51,34.2892,0.6096,0.0013,0.0006,0.0005,5,0.0007
2022-08-15 16:59:08,45.9338029,-130.0140301,1400.44,135.01,0.56,0.79,1.75,0,3.12232,2.4562,1414.312,0.51,34.2884,0.6099,0.0012,0.0005,0.0004,5,0.0008
2022-08-15 16:59:09,45.9338029,-130.0140301,1400.65,134.6,-0.76,0.3,1.75,0,3.12226,2.4553,1414.685,0.51,34.2884,0.6099,0.0011,0.0007,0.0003,5,0.0008
2022-08-15 16:59:10,45.9338023,-130.0140257,1401.11,134.72,-1.86,0.15,1.75,0,3.12222,2.4546,1415.163,0.51,34.2885,0.6101,0.0012,0.0006,0.0006,5,0.0005
2022-08-15 16:59:11,45.9338023,-130.0140257,1401.45,134.61,-1.61,0.43,1.75,0,3.12226,2.4543,1415.62,0.51,34.2891,0.6102,0.0013,0.0004,0.0005,5,0.0004
2022-08-15 16:59:12,45.9338012,-130.0140265,1401.94,134.08,-0.47,0.49,1.75,0,3.12228,2.4543,1415.953,0.51,34.2892,0.6104,0.001,0.0008,0.0004,5,0.0005
2022-08-15 16:59:13,45.9338012,-130.0140265,1402.24,133.89,-0.25,0.44,1.75,0,3.12233,2.4546,1416.284,0.51,34.2893,0.6104,0.0012,0.0005,0.0006,5,0.0005
2022-08-15 16:59:14,45.9338012,-130.0140265,1402.73,133.65,-1.34,0.97,1.75,0,3.12236,2.4549,1416.773,0.51,34.2891,0.6105,0.0012,0.0005,0.0005,5,0.0004
2022-08-15 16:59:15,45.933804,-130.0140282,1403.17,134.3,-2.64,1.18,1.75,0,3.1224,2.4552,1417.51,0.51,34.2888,0.6105,0.001,0.0007,0.0007,5,0.0003
2022-08-15 16:59:16,45.933804,-130.0140282,1403.99,135.3,-3.56,1.02,1.75,0,3.12234,2.4547,1418.32,0.51,34.2882,0.6106,0.001,0.0006,0.0004,5,0.0004
2022-08-15 16:59:17,45.9338075,-130.0140342,1404.56,135.62,-2.49,0.54,1.75,0,3.12232,2.4536,1419.029,0.51,34.2888,0.6106,0.001,0.0006,0.0003,5,0.0008
2022-08-15 16:59:18,45.9338075,-130.0140342,1405.12,134.98,-0.03,0.12,1.75,0,3.1224,2.4535,1419.307,0.51,34.2897,0.6106,0.0011,0.001,0.0008,5,0.0007
2022-08-15 16:59:19,45.9338075,-130.0140342,1405.32,134.9,0.91,0,1.75,0,3.12238,2.4542,1419.278,0.51,34.2888,0.6108,0.0011,0.0004,0.0004,5,0.0002
2022-08-15 16:59:21,45.9338116,-130.0140385,1405.62,137.01,-2.04,0.88,1.75,0,3.12249,2.4548,1419.513,0.51,34.2893,0.6111,0.0012,0.001,0.0004,5,0.0004
2022-08-15 16:59:22,45.9338144,-130.014042,1406.09,137.4,-1.49,0.81,1.75,0,3.12269,2.4555,1420.043,0.51,34.2907,0.6109,0.0013,0.0007,0.0004,5,0.0007
2022-08-15 16:59:23,45.9338144,-130.014042,1406.48,137.49,0.36,0.08,1.75,0,3.12278,2.4576,1420.646,0.51,34.2893,0.6113,0.001,0.001,0.0004,5,0.0006
2022-08-15 16:59:24,45.9338144,-130.014042,1407.1,137.29,1.28,0.33,1.75,0,3.12262,2.4572,1421.175,0.51,34.2876,0.6112,0.0009,0.0008,0.0006,5,0.0007
2022-08-15 16:59:25,45.933814,-130.0140458,1407.48,137.25,0.56,0.06,1.75,0,3.12255,2.4553,1421.583,0.51,34.2885,0.611,0.0015,0.0008,0.0008,5,0.0004
2022-08-15 16:59:26,45.933814,-130.0140458,1407.97,137.39,-0.49,0.2,1.75,0,3.12243,2.4543,1422.011,0.51,34.2879,0.6111,0.001,0.0005,0.0003,5,0.0004
2022-08-15 16:59:27,45.933815,-130.0140491,1408.31,137.38,-0.42,0.1,1.75,0,3.12238,2.4526,1422.478,0.51,34.2888,0.6109,0.0012,0.0005,0.0007,5,0.0003
2022-08-15 16:59:28,45.933815,-130.0140491,1408.87,137.35,0.33,0.08,1.75,0,3.12234,2.4517,1422.94,0.51,34.289,0.6111,0.0011,0.0008,0.0006,5,0.0006
2022-08-15 16:59:29,45.933815,-130.0140491,1409.26,137.29,0.53,0.07,1.75,0,3.12223,2.4508,1423.337,0.52,34.2884,0.6114,0.001,0.0005,0.0004,5,0.0008
2022-08-15 16:59:30,45.933815,-130.0140491,1409.64,137.28,0.01,0.04,1.75,0,3.12212,2.4491,1423.629,0.52,34.2888,0.6113,0.0011,0.0009,0.0004,5,0.0005
2022-08-15 16:59:31,45.933815,-130.0140491,1409.94,137.37,-0.23,0.06,1.75,0,3.12206,2.4479,1423.872,0.52,34.2892,0.6114,0.001,0.0008,0.0006,5,0.0011
2022-08-15 16:59:32,45.933815,-130.0140491,1410.28,137.5,-0.22,0.34,1.75,0,3.12194,2.4463,1424.234,0.52,34.2891,0.6115,0.0013,0.0007,0.0005,5,0.0006
2022-08-15 16:59:33,45.9338127,-130.0140564,1410.69,137.55,-0.1,0.5,1.75,0,3.12198,2.4452,1424.767,0.52,34.2907,0.6115,0.0012,0.0008,0.0005,5,0.0006
2022-08-15 16:59:34,45.9338127,-130.0140564,1411.2,137.41,0.18,0.15,1.75,0,3.12209,2.4457,1425.343,0.52,34.2911,0.6117,0.0011,0.0008,0.0006,5,0.0003
2022-08-15 16:59:35,45.9338127,-130.0140564,1411.71,137.27,0.44,0.23,1.75,0,3.12207,2.4464,1425.869,0.52,34.2899,0.6117,0.0011,0.0006,0.0006,5,0.0003
2022-08-15 16:59:36,45.9338105,-130.0140578,1412.17,137.24,0.23,0.05,1.75,0,3.12201,2.446,1426.208,0.52,34.2894,0.6121,0.0011,0.0006,0.0005,5,0.0004
2022-08-15 16:59:37,45.9338105,-130.0140578,1412.46,137.21,-0.07,0.2,1.75,0,3.12196,2.4447,1426.449,0.52,34.29,0.6118,0.001,0.001,0.0005,5,0.0004
2022-08-15 16:59:38,45.9338092,-130.0140597,1412.76,137.11,-0.15,0.21,1.75,0,3.12186,2.4434,1426.752,0.52,34.2901,0.6116,0.001,0.0008,0.0005,5,0.0005
2022-08-15 16:59:39,45.9338092,-130.0140597,1413.02,137.32,0,0.14,1.75,0,3.12187,2.4429,1427.12,0.52,34.2905,0.6122,0.0014,0.0005,0.0005,5,0.0006
2022-08-15 16:59:40,45.9338092,-130.0140597,1413.33,137.07,0.39,0.44,1.75,0,3.12189,2.4426,1427.511,0.52,34.2909,0.6122,0.0014,0.0005,0.0004,5,0.0006
2022-08-15 16:59:41,45.9338061,-130.014063,1413.74,137.08,0.11,0.87,1.75,0,3.12199,2.443,1427.89,0.52,34.2915,0.6123,0.0013,0.0005,0.0006,5,0.0005
2022-08-15 16:59:42,45.9338061,-130.014063,1414.13,137.35,-0.35,0.85,1.75,0,3.12204,2.4437,1428.273,0.52,34.2911,0.6123,0.0012,0.0008,0.0007,5,0.0008
2022-08-15 16:59:44,45.9338033,-130.0140648,1415.02,137.71,0.1,0.99,1.75,0,3.12214,2.4448,1429.216,0.52,34.2907,0.6127,0.0011,0.0006,0.0003,5,0.0005
2022-08-15 16:59:45,45.9338033,-130.0140648,1415.44,137.58,0.37,0.89,1.75,0,3.12227,2.4455,1429.679,0.52,34.2913,0.6129,0.0015,0.0009,0.0005,5,0.0003
2022-08-15 16:59:46,45.9338025,-130.0140661,1415.93,137.23,0.29,0.68,1.75,0,3.12208,2.4456,1430.088,0.52,34.2887,0.6133,0.0013,0.0011,0.0006,5,0.0004
2022-08-15 16:59:47,45.9338025,-130.0140661,1416.23,137.45,0.04,0.6,1.75,0,3.12201,2.4432,1430.46,0.52,34.2902,0.6129,0.001,0.001,0.0008,5,0.0004
2022-08-15 16:59:48,45.9338033,-130.014068,1416.61,137.49,0.16,0.63,1.75,0,3.12208,2.4429,1430.779,0.52,34.2913,0.613,0.0012,0.0008,0.0005,5,0.0003
2022-08-15 16:59:49,45.9338033,-130.014068,1416.85,137.25,0.21,0.58,1.75,0,3.12206,2.4434,1431.048,0.52,34.2904,0.613,0.0008,0.0007,0.0006,5,0.0006
2022-08-15 16:59:50,45.9338033,-130.014068,1417.21,137.17,0.01,0.54,1.75,0,3.12211,2.4432,1431.295,0.52,34.291,0.613,0.0009,0.0004,0.0004,5,0.0007
2022-08-15 16:59:51,45.9338033,-130.014068,1417.5,137.16,-0.24,0.73,1.75,0,3.12212,2.4433,1431.603,0.52,34.2909,0.613,0.0013,0.0005,0.0007,5,0.0008
2022-08-15 16:59:53,45.9338034,-130.014066,1417.96,137.34,-0.28,1.05,1.75,0,3.12219,2.4438,1432.63,0.53,34.2907,0.6135,0.0011,0.0008,0.0006,5,0.0004
2022-08-15 16:59:54,45.9338034,-130.014066,1418.57,137.54,-0.04,1.56,1.75,0,3.12215,2.4435,1433.315,0.52,34.2902,0.6133,0.0009,0.0009,0.0005,5,0.0011
2022-08-15 16:59:55,45.9338058,-130.0140621,1419.19,137.53,0.15,1.4,1.75,0,3.12214,2.4428,1433.954,0.52,34.2905,0.6132,0.001,0.0004,0.0007,5,0.0006
2022-08-15 16:59:56,45.9338058,-130.0140621,1419.76,137.32,0.41,0.63,1.75,0,3.12213,2.4423,1434.345,0.52,34.2907,0.613,0.0014,0.0006,0.0001,5,0.0001
2022-08-15 16:59:57,45.9338058,-130.0140621,1420.1,137.3,0.46,0.11,1.75,0,3.12218,2.4422,1434.425,0.52,34.2913,0.6132,0.001,0.0009,0.0005,5,0.0007
2022-08-15 16:59:58,45.9338039,-130.0140632,1420.27,137.18,0.4,0.57,1.75,0,3.12221,2.4428,1434.467,0.52,34.291,0.6134,0.0013,0.0003,0.0002,5,0.0003
2022-08-15 16:59:59,45.9338039,-130.0140632,1420.44,137.13,-0.16,1.34,1.75,0,3.12222,2.4428,1434.728,0.52,34.291,0.6134,0.0011,0.0005,0.0003,5,0.0003
2022-08-15 17:00:00,45.9338039,-130.0140632,1420.72,136.97,-0.75,1.47,1.75,0,3.12222,2.4428,1435.245,0.52,34.2907,0.6131,0.0012,0.0005,0.0006,5,0.0007
2022-08-15 17:00:01,45.9338063,-130.0140578,1421.18,137.27,-0.23,1.07,1.75,0,3.12222,2.4425,1435.878,0.52,34.2908,0.6131,0.0009,0.0008,0.0005,5,0.0005
2022-08-15 17:00:02,45.9338063,-130.0140578,1421.73,137.37,0.73,0.86,1.75,0,3.12222,2.4422,1436.442,0.52,34.2909,0.6132,0.0013,0.0009,0.0004,5,0.0007
2022-08-15 17:00:03,45.9338046,-130.0140556,1422.23,137.19,0.91,0.74,1.75,0,3.12224,2.442,1436.801,0.52,34.2911,0.6132,0.0013,0.0007,0.0008,5,0.0008
2022-08-15 17:00:04,45.9338046,-130.0140556,1422.58,137.17,0.56,0.73,1.75,0,3.12224,2.4421,1437.037,0.52,34.2908,0.6133,0.0011,0.001,0.0005,5,0.0006
2022-08-15 17:00:05,45.9338036,-130.0140532,1422.85,137.18,0.26,0.9,1.75,0,3.12229,2.442,1437.246,0.52,34.2915,0.6133,0.0012,0.0004,0.0003,5,0.0007
2022-08-15 17:00:06,45.9338036,-130.0140532,1423.13,136.46,0.11,1.15,1.75,0,3.12231,2.4424,1437.561,0.52,34.2911,0.6133,0.001,0.0008,0.0003,5,0.0003
2022-08-15 17:00:07,45.9338036,-130.0140532,1423.45,136.49,-0.13,1.03,1.75,0,3.12228,2.4422,1437.998,0.53,34.2908,0.6134,0.001,0.0006,0.0006,5,0.001
2022-08-15 17:00:09,45.9338029,-130.014051,1424.43,137.11,-0.26,1.45,1.75,0,3.12229,2.4415,1439.163,0.53,34.291,0.6137,0.0013,0.001,0.0003,5,0.0007
2022-08-15 17:00:10,45.9338039,-130.0140512,1424.99,137.32,-0.23,1.15,1.75,0,3.1223,2.4413,1439.694,0.52,34.2911,0.6133,0.0011,0.0009,0.0003,5,0.0009
2022-08-15 17:00:11,45.9338039,-130.0140512,1425.48,137.48,-0.32,0.93,1.75,0,3.12228,2.4409,1440.177,0.52,34.291,0.6133,0.0011,0.0008,0.0006,5,0.0002
2022-08-15 17:00:12,45.9338039,-130.0140512,1425.97,137.52,-0.6,1.17,1.75,0,3.12226,2.4404,1440.676,0.52,34.291,0.6132,0.0013,0.0008,0.0005,5,0.0008
2022-08-15 17:00:13,45.9338079,-130.0140511,1426.48,137.28,-0.71,1.23,1.75,0,3.1223,2.4402,1441.188,0.53,34.2914,0.6136,0.001,0.0008,0.0003,5,0.0002
2022-08-15 17:00:14,45.9338079,-130.0140511,1426.94,137.28,-0.52,0.71,1.75,0,3.12235,2.4406,1441.537,0.53,34.2915,0.6134,0.0008,0.0007,0.0006,5,0.0006
2022-08-15 17:00:15,45.9338052,-130.0140507,1427.25,137.35,-0.02,0.31,1.75,0,3.12235,2.4406,1441.625,0.53,34.2914,0.6136,0.0012,0.0005,0.0003,5,0.0006
2022-08-15 17:00:16,45.9338052,-130.0140507,1427.4,137.41,0.41,0.42,1.75,0,3.12241,2.4411,1441.583,0.52,34.2917,0.6133,0.0011,0.0008,0.0004,5,0.0005
2022-08-15 17:00:17,45.9338052,-130.0140507,1427.45,137.19,0.15,0.9,1.75,0,3.12247,2.4418,1441.671,0.53,34.2917,0.6134,0.0011,0.0008,0.0004,5,0.0005
2022-08-15 17:00:18,45.9338063,-130.014051,1427.58,137,-0.64,1.12,1.75,0,3.1225,2.4424,1441.984,0.53,34.2912,0.6136,0.001,0.0006,0.0006,5,0.0004
2022-08-15 17:00:19,45.9338063,-130.014051,1427.96,137.22,-0.94,1.09,1.75,0,3.1225,2.4424,1442.527,0.53,34.2909,0.6135,0.0013,0.001,0.0005,5,0.0007
2022-08-15 17:00:20,45.9338044,-130.0140464,1428.65,137.26,-0.41,1.39,1.75,0,3.12251,2.4421,1443.194,0.53,34.291,0.6134,0.0012,0.0009,0.0004,5,0.0005
2022-08-15 17:00:21,45.9338044,-130.0140464,1429.14,137.34,0.12,1.39,1.75,0,3.12249,2.4418,1443.87,0.53,34.2907,0.6136,0.0011,0.0008,0.0008,5,0.0008
2022-08-15 17:00:22,45.9338017,-130.0140409,1429.82,137.38,0.55,1.14,1.75,0,3.1225,2.4415,1444.476,0.53,34.2909,0.6134,0.0011,0.0005,0.0006,5,0.0007
2022-08-15 17:00:23,45.9338017,-130.0140409,1430.27,137.35,0.33,0.99,1.75,0,3.12257,2.4415,1445.011,0.53,34.2914,0.6136,0.0013,0.0004,0.0006,5,0.0007
2022-08-15 17:00:24,45.9338017,-130.0140409,1430.88,137.36,0.04,0.92,1.75,0,3.12258,2.4417,1445.484,0.53,34.2911,0.6137,0.0013,0.0002,0.0006,5,0.0003
2022-08-15 17:00:25,45.9338027,-130.0140373,1431.28,137.28,0.14,0.94,1.75,0,3.12261,2.4417,1445.933,0.53,34.2912,0.6136,0.0012,0.0004,0.0005,5,0.0007
2022-08-15 17:00:26,45.9338027,-130.0140373,1431.77,137.28,0.45,0.61,1.75,0,3.12263,2.4417,1446.298,0.53,34.2912,0.6134,0.001,0.0007,0.0004,5,0.0004
2022-08-15 17:00:27,45.9338016,-130.014036,1432.04,137.08,0.5,0.31,1.75,0,3.12265,2.4419,1446.488,0.53,34.2912,0.6138,0.001,0.0008,0.0004,5,0.0001
2022-08-15 17:00:28,45.9338016,-130.014036,1432.2,137.36,0.43,0.51,1.75,0,3.12266,2.4421,1446.495,0.53,34.2913,0.6134,0.001,0.0008,0.0007,5,0.0008
