IRLS Dive Data CSV Export. (Version 1.2)

Dive Information:
Dive Number, Tasks, Start Date, End Date
2224,"Install MARUM CTDPFA110",2022-08-21 01:28:00,2022-08-21 05:14:00

Site(s):
Name,Comments

Scientist(s):
Name, Organization

Observations:
Dive Number,Date(UTC),Observation,Latitude,Longitude,Depth(m),Heading,Pitch(deg),Roll(deg),Altitude(m),Speed(knots),Metadata,conductivity_Sm,temperature_C,pressure_db,oxygen_sb43_mll,salinity_psu,File
2224,2022-08-21 03:04:56,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=5000]",44.5698219,-125.1469184,771.9,103.99,-4.58,0.26,2.81,0.58,"",3.26107,4.334,777.417,0.17,34.3054,./files/dscs/R2224_32126.jpg
2224,2022-08-21 03:05:13,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=5600]",44.5698581,-125.1468633,770.81,136.14,-3.38,0.74,3.86,0.66,"",3.26173,4.343,776.366,0.17,34.3043,./files/dscs/R2224_32127.jpg
2224,2022-08-21 03:05:27,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=2200]",44.5698673,-125.1468021,771.29,186.52,-3.22,1.62,3.94,0.68,"",3.26115,4.3359,776.796,0.17,34.3046,./files/dscs/R2224_32128.jpg
2224,2022-08-21 03:05:42,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=3200]",44.569844,-125.1467533,770.65,230.49,-4.67,1.97,4.58,0.67,"",3.26124,4.3395,776.163,0.17,34.3023,./files/dscs/R2224_32129.jpg
2224,2022-08-21 03:05:54,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=6400]",44.5698112,-125.1467409,770.45,263.1,-3.37,1.22,4.36,0.65,"",3.26132,4.3376,776.007,0.17,34.3051,./files/dscs/R2224_32130.jpg
2224,2022-08-21 03:06:11,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=4000]",44.5697759,-125.1467713,771.5,268.35,-4.01,1.91,2.87,0.54,"",-,-,-,-,-,./files/dscs/R2224_32131.jpg
2224,2022-08-21 03:06:32,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=5600]",44.5697719,-125.1467946,771.14,313.8,-5.31,0.42,3.08,0.22,"",-,-,-,-,-,./files/dscs/R2224_32132.jpg
2224,2022-08-21 03:06:50,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=5600]",44.5697647,-125.1468078,770.6,21.19,-3.46,0.16,3.42,0,"",3.26104,4.3338,776.132,0.17,34.3058,./files/dscs/R2224_32133.jpg
2224,2022-08-21 03:06:50,"fish",44.5697647,-125.1468078,770.6,21.19,-3.46,0.16,3.42,0,"Biology ",3.26104,4.3338,776.132,0.17,34.3058,./files/framegrabs/SDI1_8_21_2022 01_21_27_06321.jpg
2224,2022-08-21 03:07:09,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=4000]",44.5697949,-125.1468226,772.24,338.85,-3.63,1.84,2.48,0.39,"",3.2613,4.3331,777.569,0.17,34.3088,./files/dscs/R2224_32134.jpg
2224,2022-08-21 03:07:18,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=2200]",44.5698064,-125.1468158,772.83,338.42,-5.1,1.27,1.96,0.21,"",3.26075,4.3303,778.253,0.17,34.3049,./files/dscs/R2224_32135.jpg
2224,2022-08-21 03:07:24,"small shark? or other fish",44.5698152,-125.14681,772.11,338.15,-3.97,1.77,2.65,0.38,"Biology ",3.26135,4.3377,777.571,0.17,34.3047,./files/framegrabs/SDI1_8_21_2022 01_21_27_06356.jpg
2224,2022-08-21 03:07:50,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=2500]",44.5698467,-125.1468629,772.7,291.4,-3.05,1.1,2.15,0.56,"",-,-,-,-,-,./files/dscs/R2224_32136.jpg
2224,2022-08-21 03:08:11,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=2000]",44.5698924,-125.1469166,772.84,234.72,-4.34,0.43,1.88,0.51,"",3.26165,4.3412,778.294,0.17,34.3042,./files/dscs/R2224_32137.jpg
2224,2022-08-21 03:08:25,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=2000]",44.5699123,-125.1469647,772.3,235.37,-3.68,0.69,2.38,0.6,"",3.26115,4.3361,777.82,0.17,34.3039,./files/dscs/R2224_32138.jpg
2224,2022-08-21 03:08:39,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=2800]",44.569931,-125.1470075,771.79,243.07,-3.72,1.33,3.12,0.47,"",3.2623,4.3489,777.3,0.17,34.3043,./files/dscs/R2224_32139.jpg
2224,2022-08-21 03:08:52,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=4500]",44.5699573,-125.1470366,771.25,199.91,-3.68,1.02,4.18,0.59,"",3.26181,4.3444,776.646,0.17,34.3036,./files/dscs/R2224_32140.jpg
2224,2022-08-21 03:09:13,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=1600]",44.5699381,-125.1470694,773.03,172.24,-3.85,0.44,1.91,0.23,"",3.26138,4.3369,778.481,0.17,34.3054,./files/dscs/R2224_32141.jpg
2224,2022-08-21 03:09:44,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=2000]",44.5699164,-125.1470419,771.56,167.16,-3.13,0.94,3.16,0.61,"",3.26149,4.3406,776.992,0.17,34.3035,./files/dscs/R2224_32142.jpg
2224,2022-08-21 03:10:23,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=2800]",44.5698779,-125.1468437,772.18,148.47,-1.99,3.22,2.71,0.66,"",3.26161,4.3413,777.665,0.17,34.3039,./files/dscs/R2224_32143.jpg
2224,2022-08-21 03:10:45,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=1/125] [ISO Equivalent=400]",44.5698561,-125.1468019,774.37,181.56,-2.68,1.58,0.89,0.08,"",3.26108,4.3336,779.761,0.17,34.3046,./files/dscs/R2224_32144.jpg
2224,2022-08-21 03:10:48,"rockfish",44.5698556,-125.146802,774.48,180.39,-0.3,2.31,0.73,0.03,"Biology ",3.26148,4.336,779.787,0.17,34.3067,./files/framegrabs/SDI1_8_21_2022 01_21_27_06560.jpg
2224,2022-08-21 03:10:53,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=1/125] [ISO Equivalent=400]",44.5698528,-125.1468015,774.4,179.48,-0.72,0.35,0.73,0,"",3.26193,4.3434,779.776,0.17,34.3044,./files/dscs/R2224_32145.jpg
2224,2022-08-21 03:11:04,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=1100]",44.5698467,-125.1468127,773.18,161.27,-1.67,2.38,1.86,0.17,"",3.26142,4.3381,778.64,0.17,34.3045,./files/dscs/R2224_32146.jpg
2224,2022-08-21 03:11:13,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=1/125] [ISO Equivalent=400]",44.5698413,-125.1468072,774.19,158.36,-4.04,0.2,0.85,0.07,"",3.26185,4.3423,779.67,0.17,34.3046,./files/dscs/R2224_32147.jpg
2224,2022-08-21 03:11:48,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=1/125] [ISO Equivalent=400]",44.569861,-125.1468097,774.51,154.85,-0.5,4.87,0.61,0,"",3.26153,4.3392,779.724,0.17,34.3042,./files/dscs/R2224_32148.jpg
2224,2022-08-21 03:13:54,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=1250]",44.5698714,-125.1469665,772.53,246.72,-4.06,0.12,2.02,0.74,"",3.26187,4.3451,777.907,0.17,34.3029,./files/dscs/R2224_32149.jpg
2224,2022-08-21 03:13:59,"prepping to grab cable to adjust cable on MJ01B",44.5698767,-125.146986,773.12,228.75,-5.18,0.11,1.53,0.55,"Issue ",3.26126,4.3347,778.467,0.17,34.3062,./files/framegrabs/SDI1_8_21_2022 01_21_27_06751.jpg
2224,2022-08-21 03:14:10,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=900]",44.5698814,-125.1470191,772.95,208.83,-3.25,0.98,1.63,0.3,"",-,-,-,-,-,./files/dscs/R2224_32150.jpg
2224,2022-08-21 03:14:29,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=640]",44.5698809,-125.1470382,773.7,204.87,1.38,1.86,0.92,0,"",3.26127,4.3358,778.892,0.17,34.305,./files/dscs/R2224_32151.jpg
2224,2022-08-21 03:14:47,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=720]",44.5698742,-125.1470397,773.72,204.87,1.27,2.32,0.91,0,"",3.26228,4.3475,778.899,0.17,34.3047,./files/dscs/R2224_32152.jpg
2224,2022-08-21 03:15:04,"grabbing cable to adjust",44.5698784,-125.1470363,773.79,201.45,3.91,3.76,0.8,0,"Issue ",3.26185,4.3431,778.928,0.17,34.3041,./files/framegrabs/SDI1_8_21_2022 01_21_27_06816.jpg
2224,2022-08-21 03:15:11,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=720]",44.5698829,-125.1470326,773.81,201.41,3.76,3.9,0.8,0,"",3.26127,4.3359,778.926,0.17,34.3048,./files/dscs/R2224_32153.jpg
2224,2022-08-21 03:15:28,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=640]",44.5698825,-125.1470288,773.81,201.51,3.88,4.16,0.8,0,"",3.26123,4.3354,778.926,0.17,34.3048,./files/dscs/R2224_32154.jpg
2224,2022-08-21 03:15:46,"starfish on cable",44.5698796,-125.1470272,773.77,201.59,1.65,3.92,0.87,0,"Biology ",3.26121,4.3351,778.911,0.17,34.3049,./files/framegrabs/SDI1_8_21_2022 01_21_27_06857.jpg
2224,2022-08-21 03:16:25,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=2500]",44.569868,-125.146965,772.95,189.21,-3.93,2.12,1.64,0,"",3.26142,4.3387,778.33,0.17,34.304,./files/dscs/R2224_32155.jpg
2224,2022-08-21 03:16:59,"moving middle part of cable to fix issue",44.5698598,-125.1469303,773.78,197.55,-1.95,0.76,0.88,0,"Issue ",3.2614,4.3372,779.09,0.17,34.305,./files/framegrabs/SDI1_8_21_2022 01_21_27_06930.jpg
2224,2022-08-21 03:17:02,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=1250]",44.5698596,-125.1469285,773.77,197.53,-1.95,0.46,0.88,0,"",-,-,-,-,-,./files/dscs/R2224_32156.jpg
2224,2022-08-21 03:17:16,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=1400]",44.5698606,-125.1469295,773.76,197.54,-2.15,0.73,0.88,0,"",3.26237,4.3484,779.1,0.17,34.3048,./files/dscs/R2224_32157.jpg
2224,2022-08-21 03:18:31,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=2500]",44.5698502,-125.1468614,772.58,177.71,-3.19,2.09,2.32,0.06,"",3.26106,4.3346,777.716,0.17,34.3044,./files/dscs/R2224_32158.jpg
2224,2022-08-21 03:18:48,"crabs and hagfish under cable",44.5698428,-125.1468552,774.3,176.18,-0.6,2,0.64,0,"Biology ",3.26113,4.3338,779.572,0.17,34.305,./files/framegrabs/SDI1_8_21_2022 01_21_27_07040.jpg
2224,2022-08-21 03:19:16,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=1100]",44.5698373,-125.1468589,774.26,175.91,-1.11,2.09,0.63,0,"",3.26163,4.3422,779.57,0.17,34.3022,./files/dscs/R2224_32159.jpg
2224,2022-08-21 03:19:44,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=1100]",44.5698295,-125.1468572,774.24,176.49,-1.3,2.16,0.64,0,"",3.26185,4.3418,779.569,0.17,34.3052,./files/dscs/R2224_32160.jpg
2224,2022-08-21 03:20:44,"crab",44.5698463,-125.1468334,774.46,168.81,-0.3,2.64,0.67,0.04,"Biology ",3.26115,4.3339,779.692,0.17,34.3051,./files/framegrabs/SDI1_8_21_2022 01_21_27_07155.jpg
2224,2022-08-21 03:21:16,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=500]",44.5698507,-125.146829,774.45,167.11,-0.27,3.38,0.64,0,"",3.26187,4.3427,779.7,0.17,34.3045,./files/dscs/R2224_32161.jpg
2224,2022-08-21 03:21:34,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=1100]",44.5698497,-125.1468351,773.73,168.22,-4.24,1.52,1.28,0.08,"",3.26143,4.3381,779.167,0.17,34.3044,./files/dscs/R2224_32162.jpg
2224,2022-08-21 03:22:11,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=4000]",44.5698611,-125.1467822,770.34,186.13,-2.16,2.99,4.77,0.51,"",3.26108,4.3359,775.893,0.17,34.3042,./files/dscs/R2224_32163.jpg
2224,2022-08-21 03:22:34,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=2200]",44.5698356,-125.1467215,772.91,214.61,-4.62,3.09,2.29,0.6,"",3.26112,4.3344,778.403,0.17,34.305,./files/dscs/R2224_32164.jpg
2224,2022-08-21 03:22:41,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=2000]",44.569827,-125.1467049,773.12,233.51,-4.68,1.59,2.04,0.33,"",3.26131,4.3352,778.568,0.17,34.3062,./files/dscs/R2224_32165.jpg
2224,2022-08-21 03:23:01,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=2200]",44.5698215,-125.146703,772.92,240.17,-3.27,2.14,2.12,0.04,"",3.26153,4.3391,778.478,0.17,34.3047,./files/dscs/R2224_32166.jpg
2224,2022-08-21 03:23:06,"grabbing two niskin's near newly deployed ctd, port forward, port aft",44.5698221,-125.1467044,773.37,240.29,-3.57,3.09,1.75,0.08,"",3.26138,4.3374,778.657,0.17,34.3047,./files/framegrabs/SDI2_8_21_2022 01_21_29_07290.jpg
2224,2022-08-21 03:24:00,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=2200]",44.5698194,-125.1467184,773.2,249.59,-3.33,2.61,1.92,0.18,"",3.26162,4.3387,778.585,0.17,34.3061,./files/dscs/R2224_32167.jpg
2224,2022-08-21 03:24:31,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=2800]",44.5698547,-125.1467565,772.81,259.29,-4.44,1.97,2.54,0.39,"",3.26122,4.336,778.333,0.17,34.3045,./files/dscs/R2224_32168.jpg
2224,2022-08-21 03:24:59,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=1100]",44.5698654,-125.1467758,774.75,234.26,-2.85,0.98,0.52,0,"",3.26154,4.3385,780.087,0.17,34.3048,./files/dscs/R2224_32169.jpg
2224,2022-08-21 03:25:25,"hagfish",44.569869,-125.1467862,774.65,234.22,-2.99,0.88,0.65,0.21,"Biology ",3.26144,4.3373,780.108,0.17,34.3048,./files/framegrabs/SDI1_8_21_2022 01_21_27_07429.jpg
2224,2022-08-21 03:26:44,"ship moving 25 meters to starboard",44.5699008,-125.1468678,771.1,111.01,-4.06,0.82,3.94,0.32,"Ship Moving ",3.26179,4.3427,776.547,0.17,34.3051,
2224,2022-08-21 03:26:46,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=4500]",44.5698989,-125.1468686,770.75,92.4,-3.61,1.73,4.29,0.3,"",3.26162,4.3425,776.083,0.17,34.3035,./files/dscs/R2224_32170.jpg
2224,2022-08-21 03:27:16,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=5600]",44.5699219,-125.1468702,771.52,54.31,-3.87,2.68,3.57,0.3,"",3.26131,4.3382,776.901,0.17,34.304,./files/dscs/R2224_32171.jpg
2224,2022-08-21 03:27:19,"taking survey of QNTSRA101",44.5699276,-125.1468737,771.7,56.27,-3.79,2.87,3.42,0.43,"Survey ",3.26134,4.338,777.12,0.17,34.3045,./files/framegrabs/SDI1_8_21_2022 01_21_27_07551.jpg
2224,2022-08-21 03:27:26,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=5600]",44.5699422,-125.1468899,772.13,70.63,-3.13,2.36,3.16,0.58,"",3.26133,4.3376,777.568,0.17,34.3045,./files/dscs/R2224_32172.jpg
2224,2022-08-21 03:27:42,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=5000]",44.5699762,-125.1468839,772.19,106.81,-3.51,2.51,3.9,0.45,"",3.261,4.3335,777.603,0.17,34.3048,./files/dscs/R2224_32173.jpg
2224,2022-08-21 03:28:21,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=4500]",44.5698809,-125.1468284,771.08,140.46,-4.24,2.87,3.86,0.76,"",3.26133,4.3386,776.556,0.17,34.3039,./files/dscs/R2224_32174.jpg
2224,2022-08-21 03:29:23,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=1400]",44.5698701,-125.146756,774.71,108.86,-0.63,0.33,0.61,0,"",3.26131,4.3352,780.04,0.17,34.3054,./files/dscs/R2224_32175.jpg
2224,2022-08-21 03:29:25,"hagfish",44.5698702,-125.1467566,774.68,109.11,-0.57,0.35,0.61,0,"Biology ",3.26129,4.3354,780.052,0.17,34.3051,./files/framegrabs/SDI1_8_21_2022 01_21_27_07682.jpg
2224,2022-08-21 03:30:16,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=1100]",44.5698657,-125.1467446,774.74,108.3,0.02,0.63,0.59,0,"",3.2613,4.3359,780.057,0.17,34.3047,./files/dscs/R2224_32176.jpg
2224,2022-08-21 03:31:53,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=1250]",44.5698793,-125.1467435,774.74,83.96,0.15,1.07,0.53,0,"",3.26156,4.339,780.072,0.17,34.3044,./files/dscs/R2224_32177.jpg
2224,2022-08-21 03:32:07,"ship movement 30 meters east",44.5698802,-125.1467507,774.78,84.29,0.18,1.08,0.53,0,"Ship Moving ",3.26152,4.3396,780.065,0.17,34.3034,
2224,2022-08-21 03:32:17,"hagfish, other long fish, and flat fish",44.5698806,-125.1467569,774.76,84.3,0.19,1.09,0.53,0,"Biology ",3.26163,4.3393,780.081,0.17,34.3049,./files/framegrabs/SDI1_8_21_2022 01_21_27_07869.jpg
2224,2022-08-21 03:32:38,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=1250]",44.569882,-125.1467646,774.8,76.78,-0.03,1.18,0.54,0,"",3.26192,4.3432,780.083,0.17,34.3043,./files/dscs/R2224_32178.jpg
2224,2022-08-21 03:33:06,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=1800]",44.5698887,-125.146772,773.99,86.72,-3.49,0.89,1.31,0.31,"",3.26219,4.3468,779.472,0.17,34.304,./files/dscs/R2224_32179.jpg
2224,2022-08-21 03:33:28,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=1600]",44.5699059,-125.1467685,774.74,139.66,2.92,3.88,0.55,0.06,"",3.26246,4.3503,779.998,0.17,34.3034,./files/dscs/R2224_32180.jpg
2224,2022-08-21 03:33:47,"fish",44.5698891,-125.1467748,774.71,139.49,2.29,4.01,0.57,0,"Biology ",3.26229,4.3484,780.002,0.17,34.3033,./files/framegrabs/SDI1_8_21_2022 01_21_27_07930.jpg
2224,2022-08-21 03:34:29,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=1250]",44.5698831,-125.146777,774.67,139.13,2.15,3.65,0.56,0,"",3.26264,4.353,780.005,0.17,34.3026,./files/dscs/R2224_32181.jpg
2224,2022-08-21 03:35:27,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=1250]",44.5699022,-125.1467704,774.42,139,-3.23,3.41,0.93,0.07,"",3.25938,4.3103,779.718,0.17,34.3088,./files/dscs/R2224_32182.jpg
2224,2022-08-21 03:36:00,"eel, muscles, bivavles, and shells",44.5698674,-125.146765,774.78,79.23,-0.93,2.16,0.58,0,"Biology ",3.25938,4.3095,780.016,0.17,34.3094,./files/framegrabs/SDI1_8_21_2022 01_21_27_08071.jpg
2224,2022-08-21 03:37:29,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=2800]",44.5699038,-125.1467653,771.85,41.4,-1.36,0.7,3.33,0.88,"",3.25787,4.2925,777.384,0.17,34.3108,./files/dscs/R2224_32183.jpg
2224,2022-08-21 03:38:07,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=1400]",44.5700504,-125.1466757,771.97,72.75,-3.63,2.69,2.86,0.48,"",3.25714,4.2829,777.403,0.17,34.3121,./files/dscs/R2224_32184.jpg
2224,2022-08-21 03:40:44,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=5000]",44.5701017,-125.14683,770.27,38.47,-1.18,1.81,5.82,0.87,"",3.25864,4.3137,775.804,0.17,34.2987,./files/dscs/R2224_32185.jpg
2224,2022-08-21 03:42:28,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=6400]",44.5702711,-125.1469482,770.31,318.16,-2.79,2.09,4.57,1.06,"",3.25647,4.2723,775.873,0.17,34.3159,./files/dscs/R2224_32186.jpg
2224,2022-08-21 03:42:44,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=5000]",44.5703037,-125.1469946,770.46,316.79,-4.56,2.25,4.73,0,"",3.25623,4.2712,775.848,0.17,34.3144,./files/dscs/R2224_32187.jpg
2224,2022-08-21 03:43:14,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=4500]",44.5703516,-125.1470427,771.06,324.44,-3.96,2.27,3.29,0.43,"",3.25662,4.2734,776.436,0.17,34.3163,./files/dscs/R2224_32188.jpg
2224,2022-08-21 03:44:22,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=2800]",44.5703596,-125.1470275,771.88,351.05,-3.99,1.91,2.6,0,"",3.25626,4.2736,777.254,0.17,34.3115,./files/dscs/R2224_32189.jpg
2224,2022-08-21 03:44:58,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=4000]",44.5703834,-125.1470358,772.34,351.76,-3.84,2.45,1.5,0.21,"",3.2562,4.2699,777.709,0.17,34.3144,./files/dscs/R2224_32190.jpg
2224,2022-08-21 03:45:38,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=2200]",44.5703883,-125.147019,773.08,350.52,-5.51,4.16,0.54,0.03,"",3.25637,4.2708,778.601,0.17,34.315,./files/dscs/R2224_32191.jpg
2224,2022-08-21 03:46:17,"grabbing two niskin above methane seep on starboard forward and aft",44.5704267,-125.1470015,773.05,350.19,-6.18,5.06,0.65,0.39,"Other ",3.25642,4.2725,778.706,0.17,34.3138,./files/framegrabs/SDI1_8_21_2022 01_21_27_08687.jpg
2224,2022-08-21 03:46:24,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=2500]",44.5704331,-125.1469961,772.99,350.14,-6.23,5.09,0.65,0.39,"",3.25626,4.2702,778.706,0.17,34.3143,./files/dscs/R2224_32192.jpg
2224,2022-08-21 03:47:22,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=2200]",44.5704208,-125.1469657,772.23,252.48,-3.37,2.55,3.26,0.21,"",3.25598,4.2668,777.689,0.17,34.3151,./files/dscs/R2224_32193.jpg
2224,2022-08-21 03:47:36,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=1400]",44.5704236,-125.1469648,773.51,244.46,-4.47,1.91,2.38,0.41,"",3.25622,4.2691,778.818,0.17,34.3149,./files/dscs/R2224_32194.jpg
2224,2022-08-21 03:47:46,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=1100]",44.5704325,-125.1469707,773.69,219.75,-3.7,2.33,2.37,0.08,"",3.25616,4.2671,779.116,0.17,34.3161,./files/dscs/R2224_32195.jpg
2224,2022-08-21 03:47:54,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=1000]",44.5704258,-125.1469649,773.73,218.82,-3.59,2.51,2.26,0.23,"",3.25595,4.2654,779.165,0.17,34.3153,./files/dscs/R2224_32196.jpg
2224,2022-08-21 03:47:57,"cool cave",44.5704219,-125.1469646,773.6,216.82,-3.53,2.1,2.34,0.21,"Geology ",3.25595,4.2655,779.04,0.16,34.3153,./files/framegrabs/SDI1_8_21_2022 01_21_27_08788.jpg
2224,2022-08-21 03:48:14,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=1/125] [ISO Equivalent=400]",44.570407,-125.1469541,774.49,230.8,-3.92,0.16,1.36,0.15,"",3.25571,4.2641,779.882,0.17,34.3136,./files/dscs/R2224_32197.jpg
2224,2022-08-21 03:48:40,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=560]",44.5704001,-125.1469488,774.6,232.97,0.55,0.47,1.01,0,"",3.25576,4.2633,780.013,0.17,34.315,./files/dscs/R2224_32198.jpg
2224,2022-08-21 03:49:15,"rock sample from Einstein's Grotto",44.5703983,-125.1469458,774.63,233.27,0.3,0.1,1,0,"Geology ",3.25538,4.2577,780.024,0.17,34.3162,./files/framegrabs/SDI1_8_21_2022 01_21_27_08865.jpg
2224,2022-08-21 03:49:22,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=1800]",44.5703979,-125.1469449,774.51,233.37,0.36,0.09,1,0,"",3.25531,4.2569,780.016,0.17,34.3163,./files/dscs/R2224_32199.jpg
2224,2022-08-21 03:49:37,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=2500]",44.570395,-125.1469378,774.64,233.51,0.14,0.09,1.01,0,"",3.25536,4.2574,780.012,0.17,34.3163,./files/dscs/R2224_32200.jpg
