IRLS Dive Data CSV Export. (Version 1.2)

Dive Information:
Dive Number, Tasks, Start Date, End Date
2204,"The purpose of this dive is to examine the 200m platform, prepare both subassemblies for recovery, and recover the PIA.",2022-08-10 20:30:00,2022-08-11 00:50:00

Site(s):
Name,Comments

Scientist(s):
Name, Organization

Observations:
Dive Number,Date(UTC),Observation,Latitude,Longitude,Depth(m),Heading,Pitch(deg),Roll(deg),Altitude(m),Speed(knots),Metadata,conductivity_Sm,temperature_C,pressure_db,oxygen_sb43_mll,salinity_psu,File
2204,2022-08-10 22:19:35,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=400]",44.3742081,-124.9564652,198.93,106.19,-5.18,1.67,4.59,0,"",3.48726,7.4787,199.022,1.54,33.9738,./files/dscs/R2204_25576.jpg
2204,2022-08-10 22:19:54,"left ropos arm grabbing spa cable plug",44.3742122,-124.9564662,198.99,106.98,-4.77,0.51,4.59,0,"Cabled Plug ",3.48759,7.4816,199.012,1.54,33.9747,./files/framegrabs/SDI1_8_10_2022 20_29_19_06634.jpg
2204,2022-08-10 22:19:55,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=450]",44.3742122,-124.9564662,198.95,106.92,-4.96,0.61,4.59,0,"",3.48773,7.4828,199.014,1.54,33.975,./files/dscs/R2204_25577.jpg
2204,2022-08-10 22:20:10,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=400]",44.3742186,-124.956483,198.98,105.96,-4.75,0.73,4.59,0,"",3.48817,7.4887,199.005,1.54,33.974,./files/dscs/R2204_25578.jpg
2204,2022-08-10 22:20:30,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=400]",44.3742036,-124.9564868,198.92,106.92,-5.41,1.34,4.59,0,"",3.4883,7.4903,198.99,1.54,33.9738,./files/dscs/R2204_25579.jpg
2204,2022-08-10 22:20:36,"unplugged",44.3742079,-124.9564865,199.06,106.11,-3.58,0.56,4.59,0,"Cabled Plug ",3.48835,7.4912,199.059,1.55,33.9734,./files/framegrabs/SDI2_8_10_2022 20_29_21_06673.jpg
2204,2022-08-10 22:21:02,"plug in ropos left arm",44.3742179,-124.9564886,198.95,106.35,-4.62,1.82,4.59,0,"Cabled Plug ",3.48838,7.4917,198.994,1.56,33.9733,./files/framegrabs/SDI1_8_10_2022 20_29_19_06702.jpg
2204,2022-08-10 22:21:13,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=2000]",44.374218,-124.9564986,198.95,106.46,-4.61,1.72,4.59,0,"",3.48836,7.4913,199.012,1.56,33.9735,./files/dscs/R2204_25580.jpg
2204,2022-08-10 22:21:41,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=1600]",44.3742218,-124.9564827,198.21,127.52,-5.14,0.63,4.59,0,"",3.48851,7.4933,198.25,1.57,33.9735,./files/dscs/R2204_25581.jpg
2204,2022-08-10 22:22:07,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=1800]",44.3742503,-124.9564215,198.2,149.83,-5.83,2.12,4.59,0,"",-,-,-,-,-,./files/dscs/R2204_25582.jpg
2204,2022-08-10 22:22:41,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=1100]",44.3742484,-124.9564284,198.35,194.71,-5.59,3.78,4.59,0,"",3.4885,7.4922,198.388,1.56,33.9744,./files/dscs/R2204_25583.jpg
2204,2022-08-10 22:22:45,"pulling plug to box",44.3742485,-124.9564194,198.52,199.57,-5.72,3.92,4.59,0,"Cabled Plug ",3.4885,7.4932,198.593,1.57,33.9734,./files/framegrabs/SDI1_8_10_2022 20_29_19_06805.jpg
2204,2022-08-10 22:23:00,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=900]",44.3742322,-124.9563895,199.38,212.62,-5.06,2.52,4.59,0,"",3.48745,7.4791,199.386,1.55,33.9754,./files/dscs/R2204_25584.jpg
2204,2022-08-10 22:23:42,"urchin",44.3742199,-124.9563963,199,246.83,-5.59,2.3,4.59,0,"Biology ",-,-,-,-,-,./files/framegrabs/SDI1_8_10_2022 20_29_19_06857.jpg
2204,2022-08-10 22:26:07,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=2000]",44.3742408,-124.9563782,198.83,199.8,-12.47,6.43,4.59,0,"",3.48722,7.4777,199.148,1.55,33.9743,./files/dscs/R2204_25585.jpg
2204,2022-08-10 22:26:38,"urchin",44.3742288,-124.9563647,199.24,201.47,-9.51,4.02,4.59,0,"Biology ",3.48776,7.4827,199.461,1.55,33.9753,./files/framegrabs/SDI1_8_10_2022 20_29_19_07038.jpg
2204,2022-08-10 22:26:44,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=2800]",44.3742329,-124.9563712,199.15,201.85,-8.88,3.35,4.59,0,"",3.48818,7.4886,199.388,1.55,33.974,./files/dscs/R2204_25586.jpg
2204,2022-08-10 22:27:13,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=2000]",44.3742496,-124.9563466,198.56,212.79,-3.92,1.16,4.59,0,"",3.48814,7.4857,198.779,1.56,33.9767,./files/dscs/R2204_25587.jpg
2204,2022-08-10 22:28:00,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=2000]",44.3742229,-124.9563483,198.93,235.72,-8.55,4.16,4.59,0,"",3.48733,7.4791,199.015,1.55,33.9743,./files/dscs/R2204_25588.jpg
2204,2022-08-10 22:28:07,"jelly",44.3742168,-124.9563625,199.41,227.64,-4.01,2.52,4.59,0,"Biology ",3.48752,7.4804,199.543,1.55,33.9749,./files/framegrabs/SDI1_8_10_2022 20_29_19_07125.jpg
2204,2022-08-10 22:29:43,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=1250]",44.374231,-124.9563442,198.62,221.39,-9.42,3.06,4.59,0,"",3.48833,7.4886,198.716,1.57,33.976,./files/dscs/R2204_25589.jpg
2204,2022-08-10 22:30:03,"larvation",44.3742373,-124.9563612,198.87,212.79,-4.23,3.63,4.59,0,"Biology ",3.48836,7.4899,198.852,1.56,33.975,./files/framegrabs/SDI1_8_10_2022 20_29_19_07243.jpg
2204,2022-08-10 22:31:03,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=2000]",44.3742428,-124.9563386,199.28,191.02,-3.74,0.85,4.59,0,"",3.4884,7.4904,199.308,1.56,33.9747,./files/dscs/R2204_25590.jpg
2204,2022-08-10 22:31:46,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=1400]",44.3742319,-124.9563394,199.36,218.9,-4.36,3.82,4.59,0,"",3.48885,7.497,199.256,1.57,33.9731,./files/dscs/R2204_25591.jpg
2204,2022-08-10 22:32:24,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=1400]",44.3742437,-124.956323,199.64,215.57,-3.11,3.65,4.59,0,"",3.4884,7.4907,199.654,1.57,33.9742,./files/dscs/R2204_25592.jpg
2204,2022-08-10 22:34:02,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=560]",44.3742287,-124.9563259,199.92,210.72,-2.74,3.95,4.59,0,"",3.48927,7.4983,199.835,1.57,33.9761,./files/dscs/R2204_25593.jpg
2204,2022-08-10 22:35:15,"storing plug in pia dummy slot",44.3742013,-124.9563874,199.81,242.1,-2.56,5.7,4.59,0,"Cabled Plug ",3.48874,7.4936,199.71,1.57,33.975,./files/framegrabs/SDI1_8_10_2022 20_29_19_07555.jpg
2204,2022-08-10 22:35:37,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=560]",44.3742199,-124.9563952,199.72,232.96,-3.76,5.67,4.59,0,"",3.48877,7.4942,199.633,1.57,33.9749,./files/dscs/R2204_25594.jpg
2204,2022-08-10 22:37:16,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=720]",44.3742126,-124.956405,199.56,233,-4.54,5.41,4.59,0,"",3.48935,7.4985,199.53,1.58,33.977,./files/dscs/R2204_25595.jpg
2204,2022-08-10 22:37:30,"trying left bucket instead",44.3742161,-124.9564246,199.54,232.55,-4.59,5.43,4.59,0,"Cabled Plug ",3.48956,7.5011,199.502,1.58,33.9767,./files/framegrabs/SDI1_8_10_2022 20_29_19_07691.jpg
2204,2022-08-10 22:39:13,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=400]",44.3742033,-124.956397,199.61,247.29,-3.52,5.64,4.59,0,"",3.48985,7.5047,199.487,1.58,33.9763,./files/dscs/R2204_25596.jpg
2204,2022-08-10 22:39:28,"resting in bucket not yet in slot",44.3741988,-124.9564032,199.5,255.03,-3.45,5.86,4.59,0,"Cabled Plug ",3.48937,7.4994,199.459,1.58,33.9763,./files/framegrabs/SDI1_8_10_2022 20_29_19_07807.jpg
2204,2022-08-10 22:39:44,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=1/125] [ISO Equivalent=400]",44.3742053,-124.9564333,199.59,256,-3.13,5.74,4.59,0,"",3.48953,7.501,199.477,1.58,33.9765,./files/dscs/R2204_25597.jpg
2204,2022-08-10 22:40:10,"successfully in slot",44.3741966,-124.9564535,199.61,253.23,-2.89,5.56,4.59,0,"Cabled Plug ",3.48949,7.501,199.457,1.58,33.976,./files/framegrabs/SDI1_8_10_2022 20_29_19_07850.jpg
2204,2022-08-10 22:40:23,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=1/125] [ISO Equivalent=400]",44.3741993,-124.9564446,199.58,251.22,-2.29,5.49,4.59,0,"",3.48962,7.5022,199.49,1.58,33.9762,./files/dscs/R2204_25598.jpg
2204,2022-08-10 22:41:02,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=720]",44.3741976,-124.9564605,199.51,244.05,-4.03,5.24,4.59,0,"",3.48964,7.5027,199.386,1.58,33.976,./files/dscs/R2204_25599.jpg
2204,2022-08-10 22:43:10,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=1250]",44.37423,-124.9563984,199.26,203.35,-6.56,1.83,0.7,0,"",3.49025,7.5111,199.417,1.6,33.9743,./files/dscs/R2204_25600.jpg
2204,2022-08-10 22:43:40,"right ropos arm bungeeing bucket with plug",44.3742419,-124.9563693,199.35,204.24,-6.75,1.85,0.7,0,"Vehicle ",3.49008,7.5097,199.446,1.6,33.974,./files/framegrabs/SDI1_8_10_2022 20_29_19_08059.jpg
2204,2022-08-10 22:43:58,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=1000]",44.3742491,-124.9563589,199.29,203.51,-6.9,0.99,0.7,0,"",3.49026,7.5106,199.458,1.59,33.9751,./files/dscs/R2204_25601.jpg
2204,2022-08-10 22:45:01,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=400]",44.3742398,-124.9563666,199.35,203.72,-6.62,0.93,0.7,0,"",3.49038,7.5114,199.527,1.6,33.9755,./files/dscs/R2204_25602.jpg
2204,2022-08-10 22:45:31,"successfully bungeed",44.3742334,-124.9563435,199.42,203.56,-6.18,0.71,0.7,0,"Vehicle ",3.49076,7.5152,199.563,1.6,33.9759,./files/framegrabs/SDI1_8_10_2022 20_29_19_08171.jpg
2204,2022-08-10 22:46:03,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=5600]",44.3742424,-124.9563365,199.47,204.14,-6.64,1.44,0.7,0,"",3.49079,7.5154,199.571,1.6,33.9759,./files/dscs/R2204_25603.jpg
2204,2022-08-10 22:46:49,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=4500]",44.3743047,-124.9562423,201.29,206.87,-3.44,1.77,0.7,0,"",3.49,7.5072,201.543,1.59,33.9745,./files/dscs/R2204_25604.jpg
2204,2022-08-10 22:46:59,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=4000]",44.3742805,-124.9562409,202.73,204.9,-7.05,0.39,0.7,0,"",-,-,-,-,-,./files/dscs/R2204_25605.jpg
2204,2022-08-10 22:48:12,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=800]",44.3742642,-124.956356,198.33,175.54,-4.18,0.13,0.67,0,"",3.49099,7.5189,198.216,1.6,33.9755,./files/dscs/R2204_25606.jpg
2204,2022-08-10 22:48:20,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=3600]",44.3742579,-124.9563643,197.58,168.78,-2.17,2.52,0.67,0,"",3.49171,7.5282,197.732,1.6,33.9743,./files/dscs/R2204_25607.jpg
2204,2022-08-10 22:48:51,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=8000]",44.3742476,-124.9564,196.93,135.32,-4.05,0.93,0.67,0,"",3.49187,7.5289,196.815,1.6,33.9757,./files/dscs/R2204_25608.jpg
2204,2022-08-10 22:49:09,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=9000]",44.3742535,-124.9564114,198.31,133.22,-5.55,0.56,0.67,0,"",3.49192,7.5287,198.153,1.6,33.9758,./files/dscs/R2204_25609.jpg
2204,2022-08-10 22:51:09,"Crab trap off port side",44.3742972,-124.9562257,194.52,224.92,-3.57,0.79,0.67,0,"Issue ",3.49261,7.5363,194.058,1.59,33.978,
2204,2022-08-10 22:54:54,"Ashlee and Abby started logging",44.3743265,-124.9562602,195.41,221.27,-2.95,2.43,0.67,0,"Logger ",3.49795,7.5988,195.813,1.6,33.9737,
2204,2022-08-10 22:56:43,"Ship repositioning",44.3742993,-124.9561916,199.96,233.11,-6.15,1.67,0.67,0,"Ship Moving ",3.49662,7.578,200.295,1.59,33.9775,
2204,2022-08-10 22:57:58,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=8000]",44.3742892,-124.9563052,199.47,202.17,-4.1,1.58,0.67,0,"",3.49364,7.5439,199.581,1.59,33.9789,./files/dscs/R2204_25610.jpg
2204,2022-08-10 22:59:55,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=9000]",44.3743144,-124.9563445,197.13,166.21,-4.05,0.06,0.67,0,"",3.49449,7.553,196.984,1.59,33.9804,./files/dscs/R2204_25611.jpg
2204,2022-08-10 23:01:09,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=6400]",44.3743249,-124.9563519,196.84,167.21,-3.46,0.09,0.67,0,"",3.49482,7.5646,197.001,1.58,33.9726,./files/dscs/R2204_25612.jpg
2204,2022-08-10 23:01:21,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=4000]",44.3742918,-124.956351,197.32,165.24,-5.15,0.22,0.67,0,"",3.49505,7.5572,197.263,1.58,33.9823,./files/dscs/R2204_25613.jpg
2204,2022-08-10 23:01:37,"DSC: Please add comment [Focal Length=26] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=7200]",44.3743059,-124.9563538,197.79,167.06,-5.03,0.05,0.67,0,"",3.49481,7.5536,197.68,1.58,33.9831,./files/dscs/R2204_25614.jpg
2204,2022-08-10 23:01:54,"DSC: Please add comment [Focal Length=58] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=7200]",44.3742938,-124.956347,197.72,165.34,-3.95,1.06,0.67,0,"",3.49442,7.5501,197.839,1.58,33.9822,./files/dscs/R2204_25615.jpg
2204,2022-08-10 23:02:11,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=6400]",44.3743233,-124.956378,195.19,167.17,-5.11,0.33,0.67,0,"",3.49635,7.5706,195.029,1.58,33.9843,./files/dscs/R2204_25616.jpg
2204,2022-08-10 23:02:28,"DSC: Please add comment [Focal Length=34] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=7200]",44.3742953,-124.9563723,195,166.39,-3.58,0.18,0.67,0,"",3.49685,7.5822,195.049,1.58,33.9784,./files/dscs/R2204_25617.jpg
2204,2022-08-10 23:02:48,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=4000]",44.3743119,-124.9563568,194.58,167.05,-4.02,0.97,0.67,0,"",3.49716,7.583,194.493,1.57,33.9812,./files/dscs/R2204_25618.jpg
2204,2022-08-10 23:02:59,"Checking SONAR to reposition around crab pots",44.3743122,-124.9563394,195.23,166.97,-3.49,0.63,0.67,0,"Issue ",3.49686,7.5818,195.282,1.58,33.9788,
2204,2022-08-10 23:03:18,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=4500]",44.3742925,-124.9563259,198.15,166.65,-2.8,0.26,0.67,0,"",3.49396,7.5478,198.481,1.58,33.9791,./files/dscs/R2204_25619.jpg
2204,2022-08-10 23:03:29,"DSC: Please add comment [Focal Length=28] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=2800]",44.3742805,-124.9563376,199.97,165.33,-4.01,0.22,0.67,0,"",3.49249,7.5295,200.09,1.58,33.9804,./files/dscs/R2204_25620.jpg
2204,2022-08-10 23:03:46,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=5600]",44.3743062,-124.9563472,198.24,166.41,-4.73,0.53,0.67,0,"",3.49373,7.5426,198.193,1.58,33.9818,./files/dscs/R2204_25621.jpg
2204,2022-08-10 23:04:09,"DSC: Please add comment [Focal Length=32] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=6400]",44.3742908,-124.9563544,198.14,166.63,-1.46,0.5,0.67,0,"",3.49368,7.5438,198.343,1.58,33.98,./files/dscs/R2204_25622.jpg
2204,2022-08-10 23:04:18,"DSC: Please add comment [Focal Length=32] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=6400]",44.3742981,-124.9563561,198.15,164.93,-5.79,0.21,0.67,0,"",3.49369,7.5423,197.969,1.58,33.9819,./files/dscs/R2204_25623.jpg
2204,2022-08-10 23:05:01,"DSC: Please add comment [Focal Length=32] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=7200]",44.3743296,-124.9563444,197.15,167.75,-4.71,1.3,0.67,0,"",3.49503,7.5612,197.061,1.58,33.9783,./files/dscs/R2204_25624.jpg
2204,2022-08-10 23:05:12,"DSC: Please add comment [Focal Length=32] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=6400]",44.374331,-124.9563432,197.2,168.44,-4.56,0.49,0.67,0,"",3.49446,7.5542,197.185,1.58,33.9789,./files/dscs/R2204_25625.jpg
2204,2022-08-10 23:05:29,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=6400]",44.3743174,-124.9563521,195.28,168.73,-4.56,1.36,0.67,0,"",3.49484,7.5563,195.204,1.58,33.9819,./files/dscs/R2204_25626.jpg
2204,2022-08-10 23:05:40,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=7200]",44.3742951,-124.9563487,196.06,168.89,-2.65,0.76,0.67,0,"",3.49445,7.5531,196.365,1.58,33.9802,./files/dscs/R2204_25627.jpg
2204,2022-08-10 23:06:22,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=4000]",44.374311,-124.9563123,197.05,180.28,-1.03,0.77,0.67,0,"",-,-,-,-,-,./files/dscs/R2204_25628.jpg
2204,2022-08-10 23:06:33,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=6400]",44.3743066,-124.9563046,201.04,188.9,-2.58,1.3,0.67,0,"",3.49034,7.5066,201.095,1.57,33.979,./files/dscs/R2204_25629.jpg
2204,2022-08-10 23:07:41,"DSC: Please add comment [Focal Length=42] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=7200]",44.3742785,-124.9562201,200.55,214,-4.5,0.96,0.67,0,"",3.49046,7.5064,200.476,1.56,33.9807,./files/dscs/R2204_25630.jpg
2204,2022-08-10 23:07:43,"Ship moving to stern 30 m",44.3742767,-124.9562272,200.21,213.75,-4.88,0.86,0.67,0,"Ship Moving ",3.49039,7.5053,200.031,1.56,33.9813,
2204,2022-08-10 23:08:46,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=7200]",44.3743032,-124.9562302,195.01,213.37,-3.61,0.58,0.67,0,"",3.49654,7.5767,194.869,1.57,33.9805,./files/dscs/R2204_25631.jpg
2204,2022-08-10 23:08:55,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=4000]",44.3742904,-124.9562543,193.34,212.8,-5.46,0.8,0.67,0,"",3.49615,7.5728,193.309,1.56,33.9808,./files/dscs/R2204_25632.jpg
2204,2022-08-10 23:09:07,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=2800]",44.3743118,-124.9562542,191.55,213.02,-1.6,1.32,0.67,0,"",3.49746,7.5904,191.962,1.57,33.9785,./files/dscs/R2204_25633.jpg
2204,2022-08-10 23:09:56,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=4000]",44.3742742,-124.956214,197.74,215.33,-4.74,2.93,0.67,0,"",-,-,-,-,-,./files/dscs/R2204_25634.jpg
2204,2022-08-10 23:10:04,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=3600]",44.3742703,-124.9562098,198.97,215.45,-2.69,1.96,0.67,0,"",3.49355,7.5435,199.153,1.57,33.9785,./files/dscs/R2204_25635.jpg
2204,2022-08-10 23:11:22,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=7200]",44.3742256,-124.9562121,200.24,232.09,-4.06,4.61,0.67,0,"",3.49291,7.5348,200.571,1.57,33.9794,./files/dscs/R2204_25636.jpg
2204,2022-08-10 23:11:31,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=7200]",44.3742342,-124.9561989,201.37,233.75,-4.2,1.58,0.67,0,"",3.49261,7.5274,201.158,1.57,33.9831,./files/dscs/R2204_25637.jpg
2204,2022-08-10 23:11:56,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=7200]",44.3742074,-124.9562135,202.68,245.86,-4.27,2.54,0.67,0,"",3.49078,7.5102,202.884,1.57,33.9793,./files/dscs/R2204_25638.jpg
2204,2022-08-10 23:12:21,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=6400]",44.374199,-124.9562176,203.83,254.08,-3.85,3.11,0.67,0,"",3.48983,7.4969,203.873,1.56,33.9816,./files/dscs/R2204_25639.jpg
2204,2022-08-10 23:12:30,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=6400]",44.3742098,-124.9561986,204.96,254.36,-4.46,1.99,0.67,0,"",3.48977,7.495,204.906,1.55,33.9824,./files/dscs/R2204_25640.jpg
2204,2022-08-10 23:12:48,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=6400]",44.3741921,-124.9562182,203.18,253.1,-4.69,3.08,0.67,0,"",3.48994,7.4975,203.126,1.56,33.9826,./files/dscs/R2204_25641.jpg
2204,2022-08-10 23:13:09,"White anemones",44.3741865,-124.9562353,204.57,261.91,-4.32,2.35,0.67,0,"Biology ",3.48984,7.4969,204.671,1.55,33.9814,./files/framegrabs/SDI1_8_10_2022 20_29_19_09827.jpg
2204,2022-08-10 23:13:29,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=6400]",44.37417,-124.9562578,202.93,263.07,-7.63,3.89,0.67,0,"",3.49028,7.5029,202.979,1.56,33.9811,./files/dscs/R2204_25642.jpg
2204,2022-08-10 23:14:35,"DSC: Please add comment [Focal Length=32] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=3600]",44.3741615,-124.9562628,203.57,288.97,-6.65,2.83,0.67,0,"",3.49057,7.5052,203.645,1.56,33.9816,./files/dscs/R2204_25643.jpg
2204,2022-08-10 23:14:58,"Positioning arm to disconnect cable",44.3741595,-124.9562698,203.57,276.8,-5.2,4.45,0.67,0,"Vehicle ",3.49056,7.5062,203.836,1.56,33.9804,./files/framegrabs/SDI1_8_10_2022 20_29_19_09938.jpg
2204,2022-08-10 23:16:29,"DSC: Please add comment [Focal Length=29] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=5600]",44.3741233,-124.9562239,202.72,307.38,-6.41,2.63,0.67,0,"",3.49082,7.51,202.839,1.57,33.98,./files/dscs/R2204_25644.jpg
2204,2022-08-10 23:16:44,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=2500]",44.3741393,-124.9562714,203.82,303.89,-6.26,0.69,0.67,0,"",3.49103,7.511,203.95,1.57,33.9808,./files/dscs/R2204_25645.jpg
2204,2022-08-10 23:17:08,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=3200]",44.3741136,-124.9562582,205.26,302.85,-7.19,0.06,0.67,0,"",3.49069,7.5055,205.292,1.56,33.9819,./files/dscs/R2204_25646.jpg
2204,2022-08-10 23:17:47,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=2800]",44.3741488,-124.9562501,204.23,302.86,-7.48,1.06,0.67,0,"",3.49136,7.5106,204.346,1.55,33.9846,./files/dscs/R2204_25647.jpg
2204,2022-08-10 23:17:58,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=2500]",44.3741519,-124.9562698,204.33,300.2,-6.53,0.9,0.67,0,"",3.4911,7.5087,204.347,1.55,33.9835,./files/dscs/R2204_25648.jpg
2204,2022-08-10 23:18:24,"Grabbing cage around cable to spin it towards ROPOS",44.3741578,-124.9562841,204.99,288.21,-7.34,1.59,0.67,0,"Asset ",3.49094,7.507,205.06,1.55,33.9832,./files/framegrabs/SDI2_8_10_2022 20_29_21_10142.jpg
2204,2022-08-10 23:18:27,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=1800]",44.3741567,-124.9562965,204.94,286.44,-8.52,1.2,0.67,0,"",3.49107,7.5072,205.056,1.55,33.9844,./files/dscs/R2204_25649.jpg
2204,2022-08-10 23:18:49,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=2000]",44.3741475,-124.9562552,205.18,281.65,-11.36,3.33,0.67,0,"",3.4916,7.5138,205.486,1.55,33.9835,./files/dscs/R2204_25650.jpg
